id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
f3fd807ebafb89173d12f1affb3b8e5139f3fb16,CT Pneumocolonography In Normal Dogs,"Objectives of this experimental study were to describe effects of varying technical components that may contribute to an optimal protocol for CT pneumocolonography (CTP) in dogs, and to develop a standardized methodology for CTP as a future potential diagnostic tool in canine clinical patients with large bowel disease. Eight purpose-bred intact male hound cross research dogs were enrolled and randomized to groups based on variables of pressure/body position (n=4) and insufflation time (n=4). For each segment of large bowel (rectum, colorectal junction, descending colon, transverse colon, ascending colon), the adequacy of bowel preparation, % of bowel lumen filled with fecal material, and bowel tortuosity or folding were assessed. Measurements of bowel wall thickness (cm), cross-sectional bowel lumen diameter (cm), and cross-sectional bowel luminal area (cm2) were obtained at standardized locations within the large bowel. False discovery rates (FDR) were calculated to adjust for multiple testing. Values of FDR < 0.05 were considered significant. Differences in mean cross-sectional area and diameter and bowel wall thickness under increasing pressure were not significant after adjusting for multiple testing; some had raw p values <0.05. Ascending colon diameter and ascending colon area significantly increased with insufflation time (FDR<0.05). No other response variables showed a significant change with insufflation time. The optimal insufflation pressure for maintaining pneumocolon in this study was determined to be 20 mmHg. CTP is a feasible technique to provide consistent distension for imaging of the large bowel and further study on application of CTP in clinical patients is warranted.",2015,Medicine,"list(name = ""Michele A Steffey"", ids = ""4025120""); list(name = ""Leticia Daniel"", ids = ""16814558""); list(name = ""Sandra L. Taylor"", ids = ""4705815""); list(name = ""Rachel X Chen"", ids = ""3612728""); list(name = ""Allison L Zwingenberger"", ids = ""6987722"")",feb60330875013045e4b50b34716e62052e926ab,,Veterinary Radiology & Ultrasound,56,278
616593f542e93bb67afe437499ad00d49c04d1a7,Choice Impact of Soft Analysis Tools in Genes Selection,"Motivation: In the analysis of experiments that involves the high density of oligonucleotide chips, it is important to generate list of genes or â€˜targetsâ€™ from the genomewide data set that contains a lot of information. Gene selection is a process that seeks to identify the most significant genes which reveal large expression changes between the baseline experiments and the conditions. Even though, several algortithms like T-test and other derived statistical algorithms were used for that selection process, the suitable Pvalue Cutoff remains difficult to choose. Therefore, one solution consists of using a False Discovery Rate (FDR) control. The Significance Analysis of Microarray (SAM) and the T-test Benjamini & Hochberg (BH) algorithms have been successfully used in such way. However, the reproductivity of results and their impact on the genes and/or experiments classification, while using different soft tools remain a subject of discussion. Method: we use two Affymetrix data sets, when we look for identifying list of genes under SAM and T-test-BH algorithms with FDR control runing under R/Bioconductor project and Bioinformtics ToolBox of Mathworks. Results: The list of selected genes changes significantly when using the two algorithms under both R/Bioconductor project and Bioinformtics ToolBox of Mathworks. By means of data provided from publicly databases, we illustrate, that the permutation process of the multiple statistical T-test (SAM and BH) may affect results of selection process. Moreover, list of genes using the two Soft is affected by the choice of the Pvalue-CutOff for identifyng true differential expressed genes. According to this work, we present some results clarifying sensitivity and efficiency of used soft and its influence in gene selection process. Hierarchical classification of selected genes and corresponding experiences confirm the influence of both methods and tools on the outcome of gene expression data analysis.",2013,Computer Science,"list(name = ""Ouafae Kaissi"", ids = ""2383249""); list(name = ""Ahmed Moussa"", ids = ""144050363""); list(name = ""Brigitte Vannier"", ids = ""48719341""); list(name = ""Abdellatif Amrani Ghacham"", ids = ""2596699"")",,7d0fdb068e651d1c9f35703cbb23d262f5af0b7d; c2164e330f7dca21de4d46a62aabfac2c1d60700; fcef2258a963f3d3984a486185ddc4349c43aa35; f197cde2ebca64dfdb3b6e13ff0b71200de755af; 6f3675caf5bcce3ad0f0414de0d19390cb6f14ea; 5d348ad224e80634f848a475367d234829609394; f2b2a64a372b0f1767118286325956afbfedfda5; 69bed2297d6ac9c6d270424fbad7e2d2ace37a2e; 21c41fcec6ac8a7f55c539ac199247f200633753; ad6b19a494a65706d81e67ae7aab743a71ecb487; 081705de995829506625b81696cb0730a912c51f; 9006dc724be0ca379d9a62b617c7d415bcc60846; 41c6f229c4b149d502f89ffc386febb24116bd25; bd37ef00c998eac4230e57521498b02cdb2b416f; a6cd66298e0a34d7355d24f317ded58e32d9912c,,,185-191
2fc23cd7df24de84fe50624a4664c11a33e032f6,SPIRE: Systematic protein investigative research environment.,"The SPIRE (Systematic Protein Investigative Research Environment) provides web-based experiment-specific mass spectrometry (MS) proteomics analysis (https://www.proteinspire.org). Its emphasis is on usability and integration of the best analytic tools. SPIRE provides an easy to use web-interface and generates results in both interactive and simple data formats. In contrast to run-based approaches, SPIRE conducts the analysis based on the experimental design. It employs novel methods to generate false discovery rates and local false discovery rates (FDR, LFDR) and integrates the best and complementary open-source search and data analysis methods. The SPIRE approach of integrating X!Tandem, OMSSA and SpectraST can produce an increase in protein IDs (52-88%) over current combinations of scoring and single search engines while also providing accurate multi-faceted error estimation. One of SPIRE's primary assets is combining the results with data on protein function, pathways and protein expression from model organisms. We demonstrate some of SPIRE's capabilities by analyzing mitochondrial proteins from the wild type and 3 mutants of C. elegans. SPIRE also connects results to publically available proteomics data through its Model Organism Protein Expression Database (MOPED). SPIRE can also provide analysis and annotation for user supplied protein ID and expression data.",2011,Biology; Medicine,"list(name = ""Eugene Kolker"", ids = ""2823712""); list(name = ""Roger Higdon"", ids = ""1735613""); list(name = ""Phil. Morgan"", ids = ""153740287""); list(name = ""Margaret M Sedensky"", ids = ""3686523""); list(name = ""Dean Welch"", ids = ""46412168""); list(name = ""Andrew G. Bauman"", ids = ""50575816""); list(name = ""Elizabeth Stewart"", ids = ""38791530""); list(name = ""Winston Haynes"", ids = ""1895937""); list(name = ""William Broomall"", ids = ""3238324""); list(name = ""Natali Kolker"", ids = ""46457618"")",808d4cd06804d5b87c2233b254c0dc43add55de2; ffb3ac4a891bdbf1494fc777754c77dd78da8ac5; 1c8fa2b3dc20475e05154e2f369ec04b394312a8; 58535c448f41193ff27a8d4b27057ff641efdc2e; 41c883bcea9b49c5249f118cc12f9e542e50c640; 9a5f06d3dce2557cbc4703c536ed21df43d128f7; 4b7eac764672be683cde8c923eb61a4f816a0ded; c64c152a4a6c867aba9cc34609d156b2d71cc283; 4b5872a642785708bb3383986ad101ace565f359; 6fe124c03ca6677b6c4b6765e28805e4a352ae21; 16b83f98919a489c7c9e74065298fc73e41a86b8; 78a15a7268d273873c511823e33e30c0a77a5852; 3f603dbcd7d63932f2bd996ef804ad5045ce413c; 1de71e6ef2877be40816bf203301a91074f16eb5; 6594a779156085a111ee51be29e149aa275d6f3f; 54c0f8dad4130061e35669bf9d848a2a7fbd71cd; 3b6f6e58da5a08ec60c3a260e6508c9b3eba8b7c; 92402966d8c624aeb71665cd2d5b73bf28fbd368; 19e8c61d47b79fc283107d8be38fd9b75eabd6dc,89dcddec20bf68c609eaa843065c727a22dadaae; 8c1a1e761b715b23668b4f850e2bcc958fa21ad2; ea54f0c0568cab38619ee51e6ac021e76d6a6559; a99eade401bcbda62707d2fff0b52d69ff45f532; 303644f29d1b686b34ddc964f8a8ad4fd3a5e51d; 10c1f6c27beb2a245163ee57fa5c460b3e1218c4; 07a85978f2ceec841299c6d2f4e79e56548affc6; 1b03414ebace3aae831362dc3ab07619e1ecb36f; 3f603dbcd7d63932f2bd996ef804ad5045ce413c; e7b9bb433eb30eae9bbec7d4ae97903a6718c083; 0363a088558a17b3f44e5f44a961d9d9cffb2741; 34cf2b5e6ca1e77231a759d259b06e5e99695255; e904839fed3aa5f5937a28e1b1a6f9f3fbe1fa09; 3aff2d12ceb545dae034cea8188f37ce40537c71; e35eb67b8401b85a32c1ffc82201d8a6a619cd56; 6a0c797c79087791a6024430a12e32412aa24bb2; 14ddeb6cc368931f413f7a51ec27a0690726c5e0; 10374f736a7d745f02cfbb56581a62913c38e874; d2860a370a0386c57fecc4eef2e43779352fa410; f25e3f21bf3cd90f1d91816a9544dbeb2fe1af12; b7599c8ba88e7c93edbce57df513152e8f5693e7; 6625ff73b82cf8dc8f533a8b78101341c42de0df,Journal of proteomics,75 1,"
          122-6
        "
fa6fee19bba9af30496a33e071c73f783d57318d,Deep coverage of the Escherichia coli proteome enables the assessment of false discovery rates in simple proteogenomic experiments.,"Recent advances in mass spectrometry (MS) have led to increased applications of shotgun proteomics to the refinement of genome annotation. The typical ""proteo-genomic"" workflows rely on the mapping of peptide MS/MS spectra onto databases derived via six-frame translation of the genome sequence. These databases contain a large proportion of spurious protein sequences which make the statistical confidence of the resulting peptide spectrum matches difficult to assess. Here we performed a comprehensive analysis of the Escherichia coli proteome using LTQ-Orbitrap MS and mapped the corresponding MS/MS spectra onto a six-frame translation of the E. coli genome. We hypothesized that the protein-coding part of the E. coli genome approaches complete annotation and that the majority of six frame-specific (novel) peptide spectrum matches can be considered as false positive identifications. We confirm our hypothesis by showing that the posterior error probability distribution of novel hits is almost identical to that of reversed (decoy) hits; this enables us to estimate the sensitivity, specificity, accuracy, and false discovery rate in a typical bacterial proteo-genomic dataset. We use two complementary computational frameworks for processing and statistical assessment of MS/MS data: MaxQuant and Trans-Proteomic Pipeline. We show that MaxQuant achieves a more sensitive six-frame database search with an acceptable false discovery rate and is therefore well suited for global genome reannotation applications, whereas the Trans-Proteomic Pipeline achieves higher specificity and is well suited for high-confidence validation. The use of a small and well-annotated bacterial genome enables us to address genome coverage achieved in state-of-the-art bacterial proteomics: identified peptide sequences mapped to all expressed E. coli proteins but covered 31.7% of the protein-coding genome sequence. Our results show that false discovery rates can be substantially underestimated even in ""simple"" proteo-genomic experiments obtained by means of high-accuracy MS and point to the necessity of further improvements concerning the coverage of peptide sequences by MS-based methods.",2013,Biology; Medicine,"list(name = ""Karsten Krug"", ids = ""40329575""); list(name = ""Alejandro Carpy"", ids = ""39885817""); list(name = ""Gesa Behrends"", ids = ""48780879""); list(name = ""Katarina MatiÄ‡"", ids = ""46905181""); list(name = ""Nelson C Soares"", ids = ""143802108""); list(name = ""Boris MaÄ\215ek"", ids = ""2501563"")",603a684b780d30d9e5128248f78f145b29bb77e4; 46eec7f0283e99cee183283d2d783d066a4c3dc0; 58ba650d1fb0112b6c3f2f5102a023f2c1d85071; 5978f9bd0118de25d87aab973766c8bb31303b5e; d3d8d63c2490a68b13de13fc6c55ab08ecac0d64; 7e7ed39ac1ae39af7f508d1b1598a9cbd0c21aec; ffd4535447be9e79665947fb7b2816f4aa905671; bdf941b1af86214a11872936138db1a4a9b65893; 2e106bf576ecbf343223edbbac42cd4d4e71159a; e6fe05a057beeec996a10153f013b60ca27aedce; 63f3f9f8f4a3653cd3267b5b4435657b2bb3184d; d22d978389210f99ceb6ec0a657146eee3eb277a; 8162db1c886147b964a9c68b4da0e70b7bca298f; 97c0baf3cd3e0b64bbdb9041d8a229ccdcb82b11; 8cdd128e5b86cb42cf42885808c445e8fe55d131; 84582f348bc5298c42e9a30cecd2388d6b2d16d0; 80460e5bfb26591b1649d876615c564714bf021f; 3c09d4d7c5dbdacfb21e8d11b595e9f15096ee6b; 13afdd25fd64c5979652157eb11e0d86eecfe4c1; aa3cc8d08f7e0b7c30b6fa5bd848f60851b884a1; b9f956cb2e3395c180d9a90f507c535fe8dcc655; 49efa1241fef27723539658007019331f3f059d8; 94d8f441ffe3555c075e06d4577ea5d9b556418b; 19ca8390ce34b652ad55497d4c99d5c928c85f49; 4b62fbb307ce5b14b27efa3887e2937cf999bbe6; 21ce2676e7b83342e70aa6ea980240ab009ff0d4; c9c10b6ea8f8356361b89a7de63fc2790c207622; 5f204a2864adf9343d745188ed811ce878e543b3; efa9b89014a3e1b35d14cae74e8672abfe3a09de; 340bf737c823b0263944e662d47cc73b9fcc9c52; 8065561a423df5f6c970178822edb0d1cd99e9cb; 7e632c22632d3f0f2fb84b6c34a32ab73b1b3ec9; 1ac572146685a499314ceda9da6ec53db4ac9489,,Molecular & cellular proteomics : MCP,12 11,"
          3420-30
        "
f414c8960c4af9d53b51fa5187968534d668773d,Extended likelihood approach to large-scale multiple testing,"Summary 
 
To date, only frequentist, Bayesian and empirical Bayes approaches have been studied for the large-scale inference problem of testing simultaneously hundreds or thousands of hypotheses. Their derivations start with some summarizing statistics without modelling the basic responses. As a consequence testing procedures have been developed without necessarily checking model assumptions, and empirical null distributions are needed to avoid the problem of rejecting all null hypotheses when the sample sizes are large. Nevertheless these procedures may not be statistically efficient. We present the multiple-testing problem as a multiple-prediction problem of whether a null hypothesis is true or not. We introduce hierarchical random-effect models for basic responses and show how the extended likelihood is built. It is shown that the likelihood prediction has a certain oracle property. The extended likelihood leads to new testing procedures, which are optimal for the usual loss function in hypothesis testing. The new tests are based on certain shrinkage t-statistics and control the local probability of false discovery for individual tests to maintain the global frequentist false discovery rate and have no need to consider an empirical null distribution for the shrinkage t-statistics. Conditions are given when these false rates vanish. Three examples illustrate how to use the likelihood method in practice. A numerical study shows that the likelihood approach can greatly improve existing methods and finding the best fitting model is crucial for the behaviour of test procedures.",2013,Mathematics,"list(name = ""Youngjo Lee"", ids = ""2264093""); list(name = ""Jan F. BjÃ¸rnstad"", ids = ""38256953"")",06871ab21bd4ec2c36be0962873e15b3298fa86f; d2e94767ee303dcb9d444b583dde5ccf06028e1e; 577d29f0fc632fee2edf9ec6fb561031bb5d95e4,,Journal of The Royal Statistical Society Series B-statistical Methodology,75,553-575
36f74c8aaa1549edf9c798e1af6a22c0af9d1625,Multiple comparisons with a standard using false discovery rates,"We introduce a new framework for performing multiple comparisons with a standard when simulation models are available to estimate the performance of many different systems. In this setting, a large proportion of the systems have mean performance from some known null distribution, and the goal is to select alternative systems whose means are different from that of the null distribution. We employ empirical Bayes ideas to achieve a bound on the false discovery rate (proportion of selected systems from the null distribution) and a desired probability an alternate type system is selected.",2016,Computer Science,"list(name = ""Dashi I. Singham"", ids = ""2839006""); list(name = ""Roberto Szechtman"", ids = ""2226689"")",e320c1ed41efb37f0dda4db8b7b2872b6ab9f825; c7d7f535728b14210d2995468d0deae5bd8c620c; d5865eb9f54a2fe14de699c06dbcce4d6e35bbbd,b19608601ab66f4d96cec56428ec1d7e045e77e0; cdba7236c28644cbd5b718e09cab279b12743ded; 92543e14a97166b225f1a4f7746af3fd8c1a790f; bb548df962072b9915f912cc8a884e8d8355ec17; f6227c0ce9ce701e99b349ae7418f2e00b7a626c; 7b3de715ae25e7b17c430383b678f396595803db; 492b72d426273d12a32eb09f13683488ca1040ba; df9f198079d31c2fd21830e2f209ea4ace104be4; e338b23bc619f95af3908cba5721b8b16dd4457f; 294e6005329674a6f29d07e6b85b3c2f6977b7cd; fcef2258a963f3d3984a486185ddc4349c43aa35; 0cc325ee022c258b30da3247a60828f7adf4d14c,2016 Winter Simulation Conference (WSC),,501-511
b5c22d9f522c5e75eace210e185c10554b4aeea3,Selection-Driven Gene Inactivation in Salmonella.,"Bacterial genes are sometimes found to be inactivated by mutation. This inactivation may be observable simply because selection for function is intermittent or too weak to eliminate inactive alleles quickly. Here I investigate cases in Salmonella enterica where inactivation is instead positively selected. These are identified by a rate of introduction of premature stop codons to a gene that is higher than expected under selective neutrality, as assessed by comparison to the rate of synonymous changes. I identify 84 genes that meet this criterion at a 10% false discovery rate. Many of these genes are involved in virulence, motility and chemotaxis, biofilm formation, and resistance to antibiotics or other toxic substances. It is hypothesized that most of these genes are subject to an ongoing process in which inactivation is favored under rare conditions, but the inactivated allele is deleterious under most other conditions and is subsequently driven to extinction by purifying selection.",2020,Medicine; Biology,"list(name = ""Joshua L. Cherry"", ids = ""46456735"")",,,Genome biology and evolution,,
df42508ab4b41da6ad89dec4974dbc198af439e9,Distributional Property of the Generalized p-value for the Behrens-Fisher Problem with Applications to Multiple Testing,"The generalized p-value method introduced by Tsui and Weerahandi (1989) has been used to successfully provide finite sample solutions for many hypothesis testing problems when no solutions are available using the usual approach. Although simulation studies show that generalized p-values have similar distributional properties as ordinary p-values, no one has yet developed theoretical properties of generalized p-values. This paper provides some theoretical distributional properties of the generalized p-value for the Behrens-Fisher problem of testing the difference of two independent normal distribution means with possibly unequal distributional variances. We show why the probability that the generalized p-value for the Behrens-Fisher problem is less than a given value r in (0, 0.5), is approximately r. We use this theoretical result to obtain a multiple testing procedure based on generalized p-values, which controls the false discovery rate (FDR). In particular, we introduce a theoretically valid testing procedure that controls FDR in simultaneously testing several Behrens-Fisher problems. Our procedure to control FDR is an extension of the important work of Benjamini and Hochberg (1995), which is based on ordinary p-values. Our proof is constructive and concise and it shows clearly the essential step that makes the FDR result holds. It should be useful for development of further results. Data from a microarray experiment are used to illustrate our method.",2005,,"list(name = ""Kam-Wah Tsui"", ids = ""2328919""); list(name = ""Shijie Tang"", ids = ""47832269"")",863aeabe698c61ed65ed4209731247fa23207ed9,b3f0a539fd43663f60c28fd0a1afdb95397399c4; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; 19a7193a6cf6b349bd7a0dbf76440491085fe0fd; 571fa44e6a318a52635216b1684b674ad54b68fd; 6a379e0d8804cfa4514813a6e81b279b730b850e; 4880201c57d2dfc77311333096f00c174187bc87; ff036e85f14d472a62b515bb70fd66976b591343; 3167a3533c8ca0d054f01248235262e1425a388c; 21b6c1b4a61d4d2ecbcdccea88b1e290648c08cf; 3f2dba88fc4c67f8fee376fdf365955cfd7a01ff; ce56623892a6c90005d9dddad8e9179ae25658bd; fcef2258a963f3d3984a486185ddc4349c43aa35; d3c7e491d61dc649f9031ca5a742a72dc5ad836e; 7542773b0d3fecaa2f7f422a67578422d92227dd,,,
2349dc9bf031308ca83fc1079def44c5754fb141,Use of Score Statistics for Model Selection in Mapping Multiple Quantitative Trait Loci,"One of the major issues in mapping multiple quantitative trait loci is that of model selection. Many methods for mapping QTL scan positions across the genome and test for statistical significance to decide whether to admit QTL in the model. A common problem with these methods is the determination of a genome-wide threshold value for the test statistic. Recently a modeland data-based resampling procedure using score statistics was introduced to empirically calculate the relevant threshold. In this paper we extend the score statistic analysis to multiple interval mapping (MIM) procedure and perform a simulation study to assess the performance of mapping multiple QTL using a sequential MIM search with model selection based on the use of the score statistic threshold. Our results show that this procedure provides an effective, consistent genome-wide threshold for admitting a QTL to be included in an MIM model. We discuss the performance of the procedure with respect to model size, false discovery rate, power to detect QTL, confidence in position estimates, and behavior of parameter estimates. An important result is that when we relax the genome-wide threshold from the nominal 5% significance level to 20% for model selection, the statistical power to detect QTL can be significantly increased and at the same time the false discovery rate is only mildly affected and is well controlled. Based on the simulation result, we recommend the use of genome-wide threshold at 20% significance level calculated from the score resampling method for model selection in mapping multiple QTL.",2008,,"list(name = ""Cecelia Laurie"", ids = ""47535201""); list(name = ""Shengchu Wang"", ids = ""2486415""); list(name = ""Luciana Aparecida Carlini-Garcia"", ids = ""49492589""); list(name = ""Zhao-Bang Zeng"", ids = ""33856320"")",,,,,
d1540c4ba96208d736108771b3f61ced08f272c4,A microarray study on the effect of four hormone therapy regimens on gene transcription in whole blood from healthy postmenopausal women.,"BACKGROUND
Postmenopausal hormone therapy is associated with many diseases and conditions, e.g., cardiovascular diseases and asthma, but the underlying molecular mechanisms are incompletely understood. The aim of the current study was to investigate the effect of four different postmenopausal hormone therapy regimens on gene transcription.


MATERIALS AND METHODS
Twenty-four healthy postmenopausal women (six women in four groups) were randomly allocated to conventional-dose 17Î²-estradiol/norethisterone acetate (NETA), low-dose 17Î²-estradiol/NETA, tibolone, or raloxifene hydrochloride. RNA was isolated from whole blood before and after 6weeks of treatment. The changes in mRNA were assessed with a microarray chip.


RESULTS
The genes FKBP5, IL13RA1, TPST1, and TLR2 were up-regulated and among the most significantly changed genes in the groups treated with conventional-dose 17Î²-estradiol/NETA and tibolone. Up-regulation of TPST1 was associated with reduction of tissue factor pathway inhibitor in plasma. Nine biological pathways were associated with conventional-dose 17Î²-estradiol/NETA, most significantly the pathways for asthma, toll-like receptor signaling, cell adhesion molecules, and MAPK signaling. Transcriptional changes with false discovery rate below 0.10 were found in 10 genes in the conventional-dose 17Î²-estradiol/NETA group, 7 genes in the tibolone group, and zero genes in the women on low-dose 17Î²-estradiol/NETA. No genes or pathways were associated with raloxifene treatment.


CONCLUSIONS
The difference between low-dose and conventional-dose17Î²-estradiol/NETA indicates an effect of dose on transcriptional response. Several genes and pathways related to cell adhesion molecules and immunity related cell surface receptors were influenced by conventional-dose 17Î²-estradiol/NETA.",2012,Medicine,"list(name = ""A E A Dahm"", ids = ""145526377""); list(name = ""Anette LÃ¸ken Eilertsen"", ids = ""12257439""); list(name = ""Jelle J. Goeman"", ids = ""1733170""); list(name = ""Ole Kristoffer Olstad"", ids = ""6297690""); list(name = ""Reidun OvstebÃ¸"", ids = ""1398518913""); list(name = ""Peter Kierulf"", ids = ""6689025""); list(name = ""Marie-Christine Mowinckel"", ids = ""10169331""); list(name = ""Grethe Skretting"", ids = ""4738201""); list(name = ""Per Morten Sandset"", ids = ""4226742"")",2c56926b72ac225010895bb05d5cf1b6175cba06; 09235bc3a25e905568cc711a25da4291e2a0352d; f74c0f4f3457b0ea3943fff0e859fefec3228540; c55a12b78e221b41bfbea5c7c271fcabdf3bff9c; f1570155b93fc6350d0a0277f66768c7c974ad19; 04aa6e6b425317421835a7e42c78636fe2115edf,,Thrombosis research,130 1,"
          45-51
        "
