id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
d640412f3dfb4b5539d8b8aab2e0e2d225f795ff,A moment-based method for estimating the proportion of true null hypotheses and its application to microarray gene expression data.,"Due to advances in experimental technologies, it is feasible to collect measurements for a large number of variables. When these variables are simultaneously screened by a statistical test, it is necessary to consider the adjustment for multiple hypothesis testing. The false discovery rate has been proposed and widely used to address this issue. A related problem is the estimation of the proportion of true null hypotheses. The long-standing difficulty to this problem is the identifiability of the nonparametric model. In this study, we propose a moment-based method coupled with sample splitting for estimating this proportion. If the p values from the alternative hypothesis are homogeneously distributed, then the proposed method will solve the identifiability and give its optimal performances. When the p values from the alternative hypothesis are heterogeneously distributed, we propose to approximate this mixture distribution so that the identifiability can be achieved. Theoretical aspects of the approximation error are discussed. The proposed estimation method is completely nonparametric and simple with an explicit formula. Simulation studies show the favorable performances of the proposed method when it is compared to the other existing methods. Two microarray gene expression data sets are considered for applications.",2007,Medicine; Mathematics,"list(name = ""Yinglei Lai"", ids = ""37943518"")",84e034ebd3d51ad7a43b9ee7a05bdf9ddcee7564; 39bb8926f6547093c75fdf7f7cb8118d39e510a0; f6a2a45e6de0a8d29810bb749d1c48cc5bb63a18; 1b401062762e6d39a7d05cbeecb621eb28dd2cc5; 522a22f15190643e99bdd4a14357665443216260; 289355a54eee1fad98471f32105823cb059a5b76; c21dde7f60fd7424d1252691bd922b1e81328cd4; 1b0ca9b233933cc316b3009eb312f070c897e5d7; 424f2627bc0c4bee7a5b54f63797a419163f72e1; b66f88aa0454a1f7c1d1ebb7209cee3baec1b175; 96401004ad3ab64af3482d575ae25598913f5ce3; b3f7d74986afb92b26139520754b44c724e11783; 8a2a09ef11ef10e20e2cbe0610390e6cdf6a9a1c; b5fc82080bff0deb96122781c2e8b45bd2fadb2c; a3177c344129298455445edb7902d40cd9dd3bc1,68232dd7ebbcb8a58072be064b211f9a098508bb; 7025bdb9317ac27892f6c0c35befd961c3105224; eed9e9bb926c3aa3332026ea00615c75bfdc4e22; e5ae252598bcf21cdfa520446d5cd0619036948a; fcef2258a963f3d3984a486185ddc4349c43aa35; f6dddac967e3347d0cb1b48fec50b5999102fe44; 147e6bebf230699683bb8bdd6c21ef4734706003; b719662405c578178d82971e97ab852ff3e1db74; 24f3e29d9feab95e78f3f47364c4edbae34adfd2; d3001913e21d745ea6a430077869bb290ad86cc6; 0acec919dfb7485853f190dcd77baf15a640e7ac; eae97fb7c27ecafa785bc67dce5c0a9f211c3bb4; 3484e3211669ca2620116e0471e26e0f0ab4f174; 7ec68a870bd61810ee957b7ffaa3740da86ae9c7; 44a299bb724fd0cb68bd73b8926af235a237ec81; f731f5810b79982cdd5da5330ee98e54f9c34be4; 0274982ca43e28442d403fb3b2387f6d52d3a8c7; 3f2d21ff9c3ccf6b0e7f4154ab1f9b81bdb7f62c; 504ccd6a13134f4d8ef417e8dd8e3541959c14b6,Biostatistics,8 4,"
          744-55
        "
ae1486fdb71f4c230b6f3f34e491ce90a8a0deba,Improved Point Source Detection in Crowded Fields using Probabilistic Cataloging,"Cataloging is challenging in crowded fields because sources are extremely covariant with their neighbors and blending makes even the number of sources ambiguous. We present the first optical probabilistic catalog, cataloging a crowded (~0.1 sources per pixel brighter than 22nd magnitude in F606W) Sloan Digital Sky Survey r band image from M2. Probabilistic cataloging returns an ensemble of catalogs inferred from the image and thus can capture source-source covariance and deblending ambiguities. By comparing to a traditional catalog of the same image and a Hubble Space Telescope catalog of the same region, we show that our catalog ensemble better recovers sources from the image. It goes more than a magnitude deeper than the traditional catalog while having a lower false discovery rate brighter than 20th magnitude. We also present an algorithm for reducing this catalog ensemble to a condensed catalog that is similar to a traditional catalog, except it explicitly marginalizes over source-source covariances and nuisance parameters. We show that this condensed catalog has a similar completeness and false discovery rate to the catalog ensemble. Future telescopes will be more sensitive, and thus more of their images will be crowded. Probabilistic cataloging performs better than existing software in crowded fields and so should be considered when creating photometric pipelines in the Large Synoptic Survey Telescope era.",2017,Physics,"list(name = ""Stephen K. N. Portillo"", ids = ""11855091""); list(name = ""Benjamin Charles Germain Lee"", ids = ""145485725""); list(name = ""Tansu Daylan"", ids = ""94197300""); list(name = ""Douglas P. Finkbeiner"", ids = ""8591731"")",a7e81f61834130313067c34623ae57f4fef67040; e30294792ad99830a2391b3233193ad2dd75c52b; f9d60b0d9380fd8e8b3e9c14cffc9323fea14c14,,The Astronomical Journal,154,132
192aa8f561360c1078981cc8cec4cb809b940515,Computing exact p-values for a cross-correlation shotgun proteomics score function.,"The core of every protein mass spectrometry analysis pipeline is a function that assesses the quality of a match between an observed spectrum and a candidate peptide. We describe a procedure for computing exact p-values for the oldest and still widely used score function, SEQUEST XCorr. The procedure uses dynamic programming to enumerate efficiently the full distribution of scores for all possible peptides whose masses are close to that of the spectrum precursor mass. Ranking identified spectra by p-value rather than XCorr significantly reduces variance because of spectrum-specific effects on the score. In combination with the Percolator postprocessor, the XCorr p-value yields more spectrum and peptide identifications at a fixed false discovery rate than Mascot, X!Tandem, Comet, and MS-GF+ across a variety of data sets.",2014,Medicine; Biology,"list(name = ""J. Jeffry Howbert"", ids = ""49574828""); list(name = ""William Stafford Noble"", ids = ""144458655"")",3dec9156722f58775a7de0781f333c37f62a6dd1; 4fa4900ba149267fb2072c71bfb40cc5ce44bfbd; 9fd56754f2be4d1ceb020b7c307d5938cafc2ac5; b2517e0ab1e593d8b78dfb2b23d782f2690bad55; 61b3bda6acc50bdec6fce5fc94472e9520cc5dac; 576378060e81d1c47c1282d87235ebf60bd40902; 397d848fa31801e2aab69202ae5b2483876f0031; 7a9c87d483ba5785fe2314c3e54289e944b2b3a8; 201335b9ed127f1dd1a7ff18cb9ab46ff64a03b8; 88f2454c5b0951ba4f6cb82e92f682129a1df245; 17df1e01bc37a3580ab858ab70f8002fdbacb7f8; 6be22dab1cedf4e9d421ce6371ede3af69e0d87b; a95c6a300cb58bdbfe7cd1f239b04fd4cf5abc50; f9ef7d39dc6569364f5a79e6c6df1894ef36495f; fe7cde06c4af9b58915f9f675156adef60297ec2; 46eec7f0283e99cee183283d2d783d066a4c3dc0; af11742afdabe84594cbfcc6c741195686f12cb4; 2c03fe4bbb80ce7bf436483ffc564b9f4e3220c7; ecd0197a1c1c5bd815c7611db75165be5d340235; 664d990a800facd0d6009a51a587bc8a83dac3e8; 3de72c392256efc0524ef308d93cc939721fbada; a49a77127db546f6060e31e624953fe6eff99318; 784d5c09cafeaea5a8d269827ce0906c370920d3; b1f74feefadcfda8d03f6d23681def91056f2af1; 1264afbdce1742612c95ce563273018937d7c737; a6973f19d97da6b88553e72f8894c0b638df3267; 607e02beb9ff03c234a0ddc4a392690f7426f801; 1f897420cd3af1e0f183740cbf91938a8c8f0e38; b9dffb82bf70fb36b78b42e34d284c46d7a8a1f7,f09d4a533a221b9b85c591ba1dc862dd2fe808a1; 3c4e406241b8a67582881b34d7d20a3a22205a7c; 2b9e1206189d1598530975ea93da32052a82ae35; cb84bccc93b19f5b90cfe8e719fe67e4db0c5149; 3d744cf9d758aa51e47a946af4447daf26cec1d6; 0f5751f76cef4a502b22ad088c381a4d0bb10121; 0d7ee3f200a044b594606c9067bbcd1638ec32e3; 1ef83b2b980b406db708adb6104533be05af9854; 8c1a1e761b715b23668b4f850e2bcc958fa21ad2; 81ff926d32790181b63fc48ee2ef29f81d6036f8; b5c05de76561016f6c6a1c47d4e69eb66cc0185a; 6544a071b7896f654d38d9b7b3e5404436c34f60; 3d3b2a4f1ae4e029a43c22171cb61f3c56516d72; 60ca8ab10dcf08fb1f674411c31d4740a62b5bc0; 683db5f38157213aced577fb44a00c701cfe1a0a; 958005b26767ea3c2661487222758a1eac162331; ca1ed8fd9ba9683108d7cf61ef31aff50b2eb293; 7158ee47d94791e6ea4551653404a1348ad12a95; 4f133a62ee41fef10135a8b1c4a95c291fdf7dd4; 067c511443cadcbdf8efbf5ae76fc664020d3442; fcef2258a963f3d3984a486185ddc4349c43aa35; 0d7ba2f3111674bc3957d51188768b76387a2f1a,Molecular & cellular proteomics : MCP,13 9,"
          2467-79
        "
b5c8ad7c84cbbb807a50ff72d2e219db412120bd,Controlling false discovery rates in factorial experiments with between-subjects and within-subjects tests,"BackgroundThe False Discovery Rate (FDR) controls the expected number of false positives among the positive test results. It is not straightforward how to conduct a FDR controlling procedure in experiments with a factorial structure, while at the same time there are between-subjects and within-subjects factors. This is because there are P-values for different tests in one and the same response along with P-values for the same test and different responses.FindingsWe propose a procedure resulting in a single P-value per response, calculated over the tests of all the factorial effects. FDR control can then be based on the set of single P-values.ConclusionsThe proposed procedure is very easy to apply and is recommended for all designs with factors applied at different levels of the randomization, such as cross-over designs with added between-subjects factors.Trial registrationNCT00959790",2012,Medicine,"list(name = ""Eric D. Schoen"", ids = ""2673474""); list(name = ""C. M. Rubingh"", ids = ""2483091""); list(name = ""Suzan Wopereis"", ids = ""2687782""); list(name = ""Marjan van Erk"", ids = ""47722383"")",b5c8ad7c84cbbb807a50ff72d2e219db412120bd,4169ebe1f56c4a4b89546f98d5933c9771c3f580; fcef2258a963f3d3984a486185ddc4349c43aa35; f6dddac967e3347d0cb1b48fec50b5999102fe44; 3cfb179109460df8e52e649eb90c20f1d01f314b; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; a5b76fa17917a8a2d07687e064c327a3056910a4; 33f994d4219acf2e60256cbb56cfc94719be3a80; 28a215515d10b0ccadef846c61894e2e8a4ff65a; b5c8ad7c84cbbb807a50ff72d2e219db412120bd; b92595be69798ece3213019a715f9517e91b18c2,BMC Research Notes,6,204 - 204
96401004ad3ab64af3482d575ae25598913f5ce3,"Improved estimation of the noncentrality parameter distribution from a large number of t-statistics, with applications to false discovery rate estimation in microarray data analysis.","Given a large number of t-statistics, we consider the problem of approximating the distribution of noncentrality parameters (NCPs) by a continuous density. This problem is closely related to the control of false discovery rates (FDR) in massive hypothesis testing applications, e.g., microarray gene expression analysis. Our methodology is similar to, but improves upon, the existing approach by Ruppert, Nettleton, and Hwang (2007, Biometrics, 63, 483-495). We provide parametric, nonparametric, and semiparametric estimators for the distribution of NCPs, as well as estimates of the FDR and local FDR. In the parametric situation, we assume that the NCPs follow a distribution that leads to an analytically available marginal distribution for the test statistics. In the nonparametric situation, we use convex combinations of basis density functions to estimate the density of the NCPs. A sequential quadratic programming procedure is developed to maximize the penalized likelihood. The smoothing parameter is selected with the approximate network information criterion. A semiparametric estimator is also developed to combine both parametric and nonparametric fits. Simulations show that, under a variety of situations, our density estimates are closer to the underlying truth and our FDR estimates are improved compared with alternative methods. Data-based simulations and the analyses of two microarray datasets are used to evaluate the performance in realistic situations.",2012,Medicine; Mathematics,"list(name = ""L. Qu"", ids = ""143968180""); list(name = ""Dan Nettleton"", ids = ""48443856""); list(name = ""Jack C. M. Dekkers"", ids = ""33813366"")",8a2a09ef11ef10e20e2cbe0610390e6cdf6a9a1c; 3faaefced4475838e527739bc5181c49f51b30cd; 2c7bc877184194406c757971ea12c602ccd7cf32; 4abdb2584a8168ed4f6b94b151a830ea0b4654fc,fcef2258a963f3d3984a486185ddc4349c43aa35; f6dddac967e3347d0cb1b48fec50b5999102fe44; 0274982ca43e28442d403fb3b2387f6d52d3a8c7; f731f5810b79982cdd5da5330ee98e54f9c34be4; c5d8dd126d8a22f1a8b24c23dc04d75e6caebd71; 400b45a803d642b752a84147ef547af7811e8f3f; 1ebcd67d3d79107b5d49f99261b992e7c1a7328c; d3950396051b4b7dee4d5d9f3c10191f9e5c8b8f; 1b401062762e6d39a7d05cbeecb621eb28dd2cc5; 7ac22b6bf22e4737a6d133cfe166e29df841a492; 4740121f6cdcc66af2befd4a836c15e405565639; e526671b0cecf5cc5796aca969dcec147b374691; bf29dcd92f0f6b650196c8d8351fd0ef91e7701b; dfc1446c5d5034bdb9294a34c42a8f360dd93207; 93dd1ad905da7b09568aaf7d04c3d325772d42fc; fd3d628f90e73744621c26421869d90e7eddeb3f; 5f2c2a9e17b0b4f9b77cfdf9b29662f572e2442e; 7d6d0053f5f32ef87b60435e04ea5e0d81fad4ec; aedf452469b3babc395a7d3071eee564eff7e4f5; b7294ac444ae927f71ac442372903ff5e2a763e1; eb1d6c2599a6b0ad9e5d8198aa119af66f348834; 2048aa8f10d832d4ed1608f9188cf47d2ec5e71a; 7ec68a870bd61810ee957b7ffaa3740da86ae9c7; d640412f3dfb4b5539d8b8aab2e0e2d225f795ff; eed9e9bb926c3aa3332026ea00615c75bfdc4e22; 42b8e76177e1501b122107999819cbee8b48f093; 7e0dab4fe4299bc2f8b4b18f82702af717cf3924; 877a887e7af7daebcb685e4d7b5e80f764035581; 37e44d1de8003d8394d158ec6afd1ff0e87e595b; f44121e29e68131ce988968cf0a1ca51a8f170c3; e20b15ba1a0d141e5e814ca2667031c61dae5484; fb825a04d32511d4d26372dab63b458e65245010; e7b9bb433eb30eae9bbec7d4ae97903a6718c083; e5ae252598bcf21cdfa520446d5cd0619036948a; 4fada95911ff3934b85441ff6960968f8b580881; 68232dd7ebbcb8a58072be064b211f9a098508bb; f30720140aeb86d516b24490f7081cdfd93efe43; a411f6a0e6473137ac1a538f7cee65722fa3584f; 4440efc12b63fd87c8e9336ea39ee35b33d8c1c7; 51d9206c0ec5ffb455b5d58002c0cf34ab8f740b; f9084c9b61156a3ca6a5a6f8965a38bd7f0df980; eab669a51f7a7321092998cc79150d306d708647; 683cac1c5a3683d419b8a689232be7fb60d177b5,Biometrics,68 4,"
          1178-87
        "
3cfe0b8ee0746c9b4143a3aeb8f2ef1a9f77ed4c,False discovery rate estimation and heterobifunctional cross-linkers,"False discovery rate (FDR) estimation is a cornerstone of proteomics that has recently been adapted to cross-linking/mass spectrometry. Here we demonstrate that heterobifunctional cross-linkers, while theoretically different from homobifunctional cross-linkers, need not be considered separately in practice. We develop and then evaluate the impact of applying a correct FDR formula for use of heterobifunctional cross-linkers and conclude that there are minimal practical advantages. Hence a single formula can be applied to data generated from the many different non-cleavable cross-linkers.",2017,Biology,"list(name = ""Lutz Fischer"", ids = ""46445673""); list(name = ""Juri Rappsilber"", ids = ""2813740"")",,da10d71fb25f44f5b06bf6f5fdc3497a913b8c36; 02e388f6c5e161add62a7a52e75bf042dbddc13a; b6befcbd40dfdf3341ce5dd9e805f1b2a177cde4; 63cc4395a6bedbe1abf01b299774de1a22095799; e4191211368d5a4a637cecba18891014a4338368; 72ea65e7b53e3566a655cbeba45044dd526cbe20; 6798f8080d5a675a5ff091847bb39ceac6198a79; 04e5e5cfa241640a93c27b973c946a2e498b7579; c11a91721633536ebfd291ded2e93df8ff68b588; a36be38df3c552b241c990dc60bcc04ae1ba3826; 060d90c5c5dbbcdb05fd085c1a77d53d6a8b3515; 68d5610b0eab933543da3212a074c743c756a0a7; f5fe8f9a7154312258bb74ace3440bded1febb9a; 1ac5009a4ab3ca6038326294d9cfef65d6eadbba; 7d86d71f2a2647c79927ba342a3522fc79c10501; ac5f13d4cf926fa4f985fb209e8bde4e9c622aae; 1ffdc25e9aa3eea99dcf13a875f47f26ba42474d; e0f54c55beb1195decc4249a1290592ef4832ebd; 5875fb7b83900f77a6bba7cace18fc7988d03396; a76a3ceb9f1cf558da95c2a11a074b3867c75ed7; 452f510d80653be529ffcd2408f2a31df8cb85a0; ca278a4cd769721bb148f9fcc9d6e34446b090e4; 2debae33e7fe3509d2908cf0d41d83646f824145,bioRxiv,,
dcb9973062ec88890f0b86c0b42bbb8a2ed37416,Peri-implant crevicular fluid biomarkers as discriminants of peri-implant health and disease.,"AIM
The objective of this cross-sectional study was to examine the potential of peri-implant crevicular fluid (PICF) analytes to discriminate between peri-implant health and disease using a multi-biomarker approach.


METHODS
We collected PICF samples from the mesio-buccal site of every implant (nÂ =Â 145) from 52 subjects with peri-implantitis and measured the levels of 20 biomarkers using Luminex. We grouped implants and subjects based on the clinical characteristic of the sampled sites and implants into: healthy sites from healthy implants (HH), diseased sites from diseased implants (DD) and healthy sites from diseased implants (HD). The significance of the differences between the HH and DD groups was determined using general linear models controlling for false discovery rate. We used logistic regression to determine the best multi-biomarker models that could distinguish HH from DD subjects and HH from HD subjects.


RESULTS
There were statistically significant differences between HH and DD groups for 12/20 biomarkers. Logistic regression resulted in a 6-biomarker model (Flt-3L, GM-CSF, IL-10, sCD40L, IL-17 and TNFÎ±) that discriminated HH from DD subjects (AUCÂ =Â 0.93) and a 3-biomarker model (IL-17, IL-1ra and vascular endothelial growth factor) that distinguished HH from DD subjects (AUCÂ =Â 0.90).


CONCLUSION
PICF biomarkers might help discriminate peri-implant health from disease.",2016,Medicine,"list(name = ""Sabrina Rebollo Zani"", ids = ""47515794""); list(name = ""Kevin Lee Moss"", ids = ""37105051""); list(name = ""Jamil Awad Shibli"", ids = ""6213520""); list(name = ""Eduardo Rolim Teixeira"", ids = ""3069716""); list(name = ""Renata de Oliveira Mairink"", ids = ""11416403""); list(name = ""Tatiana Onuma"", ids = ""38020262""); list(name = ""Magda Feres"", ids = ""6132475""); list(name = ""Ricardo P Teles"", ids = ""4407109"")",7f4e3cbaa9d3d8f072dde149c86028fe9c31ec62; a73d5a1b1b292806912d2cce6e03f1eb81df1e74; 8d08678f71be6b6232c1089a7799085250f4d211; 74da67ad06451d1661188565b7e3f8d70bf98c62; d9fe56b74a9b4aa410797251579eba8dc4fcfe16; c32040d2b2f23914bc6a9416e2557900139eb79f; c82a062a959757241fb4ddfc5967a4c98347675e; dc395d371f56bc3aa5ec2f0951794be754541f72; 8f22f61ca707bb1b97f92381e088e7e455a7d118,,Journal of clinical periodontology,43 10,"
          825-32
        "
b55c577ba97fbf8845602d7fa958fcb5b3583fbb,Variation in UDP glucouronyltransferase (UGT) genes associated with prostate cancer mortality.,"44 Background: We investigated the association of germline genetic variation in hormone biosynthesis and metabolism genes with prostate cancer specific mortality in a cohort of advanced prostate cancer patients. Methods: We successfully genotyped 852 single nucleotide polymorphisms (SNPs) from 97 genes in a cohort of 267 advanced prostate cancer patients at the time of progression to castration recurrence (CRPC) during on-going androgen ablation. Tagging SNPs with minor allele frequency (MAF) of >5% and r2 â‰¥0.8 were selected from HapMap, NIEHS and Seattle SNP databases. Medical records were queried for cause of death. The primary endpoint of time to prostate cancer specific mortality (PCSM), was pre-defined as time from development of CRPC to death from prostate cancer progression. Principle components analysis was used for gene-levels tests, and to account for multiple testing, we calculated the false discovery rate (FDR). For SNP level results, hazard ratios (HR) and 95% confidence intervals (CI) were e...",2011,Medicine,"list(name = ""Manish Kohli"", ids = ""3259134""); list(name = ""Douglas W. Mahoney"", ids = ""2178418""); list(name = ""High Seng Chai"", ids = ""49146469""); list(name = ""David W. Hillman"", ids = ""2079714""); list(name = ""D R Rider"", ids = ""13046929""); list(name = ""Brian A. Costello"", ids = ""8554417""); list(name = ""James R. Cerhan"", ids = ""2333298"")",,,Journal of Clinical Oncology,29,44-44
2c7bc877184194406c757971ea12c602ccd7cf32,Sample size reassessment for a two-stage design controlling the false discovery rate,Abstract Sample size calculations for gene expression microarray and NGS-RNA-Seq experiments are challenging because the overall power depends on unknown quantities as the proportion of true null hypotheses and the distribution of the effect sizes under the alternative. We propose a two-stage design with an adaptive interim analysis where these quantities are estimated from the interim data. The second stage sample size is chosen based on these estimates to achieve a specific overall power. The proposed procedure controls the power in all considered scenarios except for very low first stage sample sizes. The false discovery rate (FDR) is controlled despite of the data dependent choice of sample size. The two-stage design can be a useful tool to determine the sample size of high-dimensional studies if in the planning phase there is high uncertainty regarding the expected effect sizes and variability.,2015,Mathematics; Medicine,"list(name = ""Sonja Zehetmayer"", ids = ""3167970""); list(name = ""Alexandra Christine Graf"", ids = ""144143093""); list(name = ""Martin Posch"", ids = ""2470495"")",44ed27d75ee3e1d047c9fa0c5ee9d9344f975518; dd540ea55a1f39644fa8d269988e5876a0538c5f,a411f6a0e6473137ac1a538f7cee65722fa3584f; 1156f895a3c2823ff757121b74a9afc5f9552ca8; 4d6b423bda8656d8d46e5fde5ad833f97e278028; 4b6835c8aa28eb6669e9043c7d778efeed918eb0; 1037548f688bd3e566df0d4184509976695124cf; 3430c978d3484cc18a115205dc4382920f3defb9; 1a55c95bf74271d88cd50fec1bf5b1c01022f563; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; eed9e9bb926c3aa3332026ea00615c75bfdc4e22; 3f2d21ff9c3ccf6b0e7f4154ab1f9b81bdb7f62c; e20b15ba1a0d141e5e814ca2667031c61dae5484; 7e1733c5c1a7d152bea42d7152f70d1bfacea3ca; 007f017b17db41e96718d3da10459cd431c544f7; 21b6c1b4a61d4d2ecbcdccea88b1e290648c08cf; fcef2258a963f3d3984a486185ddc4349c43aa35; bff1cdc1a299e9f0525b44bf93155ce9d6a19207; 2c34e27fb96ff552d96f45ce3a8cbf62b5bb84bf; 2249ea630e56e4991aa157ad9aea65262efe4562; de8d79f2012457e6acffc1acead260a9ed1bd7fa; 3faaefced4475838e527739bc5181c49f51b30cd; 94cbf53015b9d952fa48503adb8dbdb93c242fdd; 8a1e1f340cd16c0b376aaf6629c4bc3dc5650f33; 821c6660965ab4925d49aebffb40fd831b23a3f6; c1fb5cbe9a010820e9ed79427ffae1198eee808f; 3425c617aba26ba7f7c0c77c09ff4e33bf3d26fe; b2b16a9bf487b00f80801ff57c7cbb96503a9e81; 96401004ad3ab64af3482d575ae25598913f5ce3; 68232dd7ebbcb8a58072be064b211f9a098508bb; 9f859afeaa8f3d62345217e102c965613b69edd4; 652e0fbc0b202ca8deecce939856548120fd3cca; 78e7023e2a11b60307606d571dcb580a0e2c6887,Statistical Applications in Genetics and Molecular Biology,14,429 - 442
60ca8ab10dcf08fb1f674411c31d4740a62b5bc0,Fast and accurate database searches with MS-GF+Percolator.,"One can interpret fragmentation spectra stemming from peptides in mass-spectrometry-based proteomics experiments using so-called database search engines. Frequently, one also runs post-processors such as Percolator to assess the confidence, infer unique peptides, and increase the number of identifications. A recent search engine, MS-GF+, has shown promising results, due to a new and efficient scoring algorithm. However, MS-GF+ provides few statistical estimates about the peptide-spectrum matches, hence limiting the biological interpretation. Here, we enabled Percolator processing for MS-GF+ output and observed an increased number of identified peptides for a wide variety of data sets. In addition, Percolator directly reports p values and false discovery rate estimates, such as q values and posterior error probabilities, for peptide-spectrum matches, peptides, and proteins, functions that are useful for the whole proteomics community.",2014,Computer Science; Medicine,"list(name = ""Viktor Granholm"", ids = ""2867076""); list(name = ""Sang-tae Kim"", ids = ""92271279""); list(name = ""JosÃ© C. F. Navarro"", ids = ""1405846404""); list(name = ""Erik SjÃ¶lund"", ids = ""3261354""); list(name = ""Richard D. Smith"", ids = ""152522298""); list(name = ""Lukas KÃ¤ll"", ids = ""2440976"")",f7793567748ebc9a737e75322d47d376adee47da; 02fe62a24d9e3ea0896745dedad9a44a412c78d9; a7fd0596b34dc75efe8a1ac4ddb4879ca2e93397; 328e98264733d5f0950a7c61638e814390aa553e; 9ca9871c2e1b92a5e230c9aeac369e5a0795dddd; a5cc34320095d2e28b0af1898840124d681efec5; 1f897420cd3af1e0f183740cbf91938a8c8f0e38; 552f6f6975a0b3fa5ffac27a62c09196869fd146; 664d990a800facd0d6009a51a587bc8a83dac3e8; 238b60bbd5cc6a1c2053ed1f7dd9b814b357954c; 67ae362b8dbaff4058e94a027111db449af7b7ea; 070a39342949c74cf51e52f4289d06c7de2e7ac4; 13abefb45add8d3fb6381dd8fb985c2f5d92e7fd; 958268edb18e00e8b50a12f676562c312fbd358f; 192aa8f561360c1078981cc8cec4cb809b940515; d83d3edb0c643cb1a5e11d33d2bde30a911bdc95; 7407cdb5c7cd2e1866a6aed8b4cb60a5e0dfd682; a95c6a300cb58bdbfe7cd1f239b04fd4cf5abc50; 2cea007428d4d3adfc2aefde99da4f878f7be60a; 5df26d15d543b5ce3b75c95c8564a40d81277d14; 9313770e2e102a4309df824c685c41924f30a353; 96b3fc9ce5ecb2bdb32269236dda0187b75b2c8d; c3370975f8ffefc4168226504ca47414a1edcdb6; 0fcd34fcf69066af5f4b7db1126cb92a024ea613; 56178c454478624fd4ed408cca410e6e66e049ff; a211d6775cd39b741c4583b97d71fbe4de75ea70; 1264afbdce1742612c95ce563273018937d7c737; 117754139471557a4cba7a5791c7687f9a63c517; 0b9e6b98cfee518cc83ae992d2b655fede4d883d; 6430a1cf8b7c72d5eb1aab217198981043457228,68d5610b0eab933543da3212a074c743c756a0a7; 297412c6b262d40a028a7b602ce6407b6e7d4253; dfc6410dc8c4aab8f5afa07ea9a5d9592c9b6b51; f84661452669480190bec13b15f45d11257ae2c7; e713aebcad8975ab52d2ce6f70ee7d891ca89b01; 4f133a62ee41fef10135a8b1c4a95c291fdf7dd4; 81ff926d32790181b63fc48ee2ef29f81d6036f8; 7fa42b7631f2d2718f4042df93833dffffbb3962; 1b03414ebace3aae831362dc3ab07619e1ecb36f; 0f5751f76cef4a502b22ad088c381a4d0bb10121; 4e4d980661456132a0bb0b0f68fc7fc6fb783119; f09d4a533a221b9b85c591ba1dc862dd2fe808a1; abc068774c25d1e85c6c58bf9a9ad01d9fea2a77; 72f6efb41bdf5cd47fe3b9a1353b484a0358aa07; bc83e303fe1da2c9818ed4c6df52a6757f39c4b8; bb742a0df1742ef19166e64eec16315412e03e34; 1902c72e0beb6e601c8ef842686c4353f8c56f64; f6dddac967e3347d0cb1b48fec50b5999102fe44; cb84bccc93b19f5b90cfe8e719fe67e4db0c5149; a7e66d7436849cbd19e6991d2c4d06fb06580a79; 2feb09d438eb54a3a2cb29e6fa1613e8d301a529; ea4dd433a0770ab2ecf4e25aff36a01c6f6f58a4; d5086018776f7ea081759b04706fd7311e517bf3; 663c38a053775133b7b777f9e90072ab2a2a84d9; 1ef83b2b980b406db708adb6104533be05af9854; 6be5d8e8f8b2803ba886c9ae63dadb6bd68460b6; 8cced59ee9e1cba10a9c779f058147929d924d9d; 0d7ee3f200a044b594606c9067bbcd1638ec32e3; fcef2258a963f3d3984a486185ddc4349c43aa35; 6544a071b7896f654d38d9b7b3e5404436c34f60; f5579236d025344e8e22050fc83c0e0aa90d4fc7; f9a2c4fc9bf29f9e95666d8a42dbe0fc6bcb9a2c; 84578ee8c68ecdfab7c0f85bfd5e576b5b20347c; f57df4f663011b1c033dac5042455e23db5a271a; 958005b26767ea3c2661487222758a1eac162331; 5e3dc1cb27afafe151d15abe0d4bde7a5d0449b0,Journal of proteome research,13 2,"
          890-7
        "
