id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
501775ea3c653eb70661e4f60972019701200ec4,Measuring affective sharing between two people from simultaneously recorded EEG signals,"Empathy has been studied intensively in the field of human-machine interaction and human-human interaction. In many of these studies, empathy is subjectively measured by questionnaire. We propose a method to directly measure human empathy from neural potential activity. In this research, EEG signals were recorded simultaneously from two subjects engaged in emotional communication. After time frequency analysis was performed on the recorded Electroencephalogram (EEG) signals, a cross correlation functions between EEG signals of two subjects were calculated. To investigate the significance of cross correlations, paired t-test and false discovery rate correction were performed. As a result, there was a significant cross correlation in the gamma frequency band in the joy condition. In addition, there was a marginally significant correlation in the sadness condition. From these results we showed the possibility to measure empathy from cross correlation of EEG signals recorded from two subjects.",2019,Psychology,"list(name = ""Taiki Kinoshita"", ids = ""35521380"")",,8e218630f62acb0178a250aa16aa3b33593d9e72; 4187ef89f3e4318f1ad721be4c1b26ab36be606c; 66ec476b300f421b5f6068443ba350ed683c30bc; 9576d1573688a05e45ad30e783e7d0c10a10d6d9; c717eb4e913c3249eac18d0fba13a1aa02d60dad; 725885f73a1f1dd19ba3167add18211806c047c4; 284636fc53503d4fb192b77e941dc1edf9359789; 2154255e3f7d42687c71fcb94b66c5efa5516483; 76ad159a2887b008e5a7335d124c148c13e65465,,,
ed2e702c3c23c358f5771b26bfb137e20bd18427,Serum protein biomarkers screening in patients with ischemic stroke by LC-MS/MS.,"BACKGROUND
The purpose of this study was to investigate the serum proteins biomarkers by label-free liquid chromatography coupled to tandem mass spectrometry quantification methods in the Chinese patients with acute ischemic stroke (AIS).


METHOD
In the study period, sera from 40 AIS patients and 40 normal cases were selected for screening study. The selected protein associations with disease risk were further evaluated by enzyme-linked immunosorbent assay (ELISA) testing of the remaining stroke cases and controls. Its value for biomarkers diagnosis was appreciated through receiver operating characteristic (ROC) curve.


RESULTS
Patients versus control levels differences were suggested for 19 proteins (nominal PÂ <Â 0.05) for stroke, with three proteins having a false discovery rate <0.05. The association of mannose-binding lectin (MBL) with stroke (PÂ <Â 0.001) was confirmed using ELISA in replication studies. Based on the ROC curve, the optimal serum concentration of MBL as a surrogate marker to support the diagnosis of ischemic cerebral injury was found to be 1050Â ug/L, which yielded a sensitivity of 81.8% and a specificity of 80.2%, the area under the curve was 0.812 (95% CI: 0.724-0.876). In multivariate analysis, there was an increased risk of AIS associated with MBL levels â‰¥1050Â ug/L (OR: 4.76, 95% CI: 1.59-10.12) after adjusting for possible confounders.


CONCLUSION
The discovery and replication studies presented here show MBL to be a risk marker for AIS in the Chinese population, which appears to be a novel finding.",2016,Medicine,"list(name = ""Xue-jun Wei"", ids = ""5170543""); list(name = ""Feng Li"", ids = ""46494079""); list(name = ""Feng-Yong Yang"", ids = ""7468244""); list(name = ""Chong-hao Duan"", ids = ""3551172"")",,,The International journal of neuroscience,126 8,"
          692-9
        "
eb746b21e0075f9ef7181b69d7ebf07d42b9c4f3,"A two-step hierarchical hypothesis set testing framework, with applications to gene expression data on ordered categories","BackgroundIn complex large-scale experiments, in addition to simultaneously considering a large number of features, multiple hypotheses are often being tested for each feature. This leads to a problem of multi-dimensional multiple testing. For example, in gene expression studies over ordered categories (such as time-course or dose-response experiments), interest is often in testing differential expression across several categories for each gene. In this paper, we consider a framework for testing multiple sets of hypothesis, which can be applied to a wide range of problems.ResultsWe adopt the concept of the overall false discovery rate (OFDR) for controlling false discoveries on the hypothesis set level. Based on an existing procedure for identifying differentially expressed gene sets, we discuss a general two-step hierarchical hypothesis set testing procedure, which controls the overall false discovery rate under independence across hypothesis sets. In addition, we discuss the concept of the mixed-directional false discovery rate (mdFDR), and extend the general procedure to enable directional decisions for two-sided alternatives. We applied the framework to the case of microarray time-course/dose-response experiments, and proposed three procedures for testing differential expression and making multiple directional decisions for each gene. Simulation studies confirm the control of the OFDR and mdFDR by the proposed procedures under independence and positive correlations across genes. Simulation results also show that two of our new procedures achieve higher power than previous methods. Finally, the proposed methodology is applied to a microarray dose-response study, to identify 17 Î²-estradiol sensitive genes in breast cancer cells that are induced at low concentrations.ConclusionsThe framework we discuss provides a platform for multiple testing procedures covering situations involving two (or potentially more) sources of multiplicity. The framework is easy to use and adaptable to various practical settings that frequently occur in large-scale experiments. Procedures generated from the framework are shown to maintain control of the OFDR and mdFDR, quantities that are especially relevant in the case of multiple hypothesis set testing. The procedures work well in both simulations and real datasets, and are shown to have better power than existing methods.",2013,Biology; Medicine; Computer Science,"list(name = ""Y Irina Li"", ids = ""39302778""); list(name = ""Debashis Ghosh"", ids = ""145165051"")",c117971e646e96ba2577f8a7f39246f021e08544; a9457a06fb1838e9c250ed2b5b7adcc37f57264c; ace745ec27b3fee7b107654de6f6695e30ebb76b; efd61e2ae0c79eb21cf44d2b9c6b460604c51f83; 3582bea873386a0c74366055fb35615cf0f42d69; c93060355830534d0c146fbd3005e7391406aaad,b0ebbcf713b3ddf3f94325bc58dc39ff76fdc412; 0f7a0a17c58de40e6b9065410a6ff018fde52246; a9420739e2533c4c2837516298b6ff3087a0ae78; e829ab6b80ea65febb23264e44711e51304b1ed3; c0d361344070a3d739f8d67e418f34805cd557b7; 7518f651bc962ac7514aba43969e553908da3f6e; 9bf0123dca62945783a55a99d712e93357a38539; 6b6a69c49f24a25c9eb3288f0c4f5b5adab068a1; fcef2258a963f3d3984a486185ddc4349c43aa35; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; f8fdba9c7e718793981f32d0fc298a2702f1ede7; 3fec56c823eaf62632a6501acb003f5ffa0751ec,BMC Bioinformatics,15,108 - 108
9d942b443cbfec651e7315a330da044b755ca84b,Counting Biased Forecasters: An Application of Multiple Testing Techniques,"We investigate the problem of counting biased forecasters among a group of unbiased and biased forecasters of macroeconomic variables. The innovation is to implement a procedure controlling for the expected proportion of unbiased forecasters that could be erroneously classified as biased (i.e., the false discovery rate). Monte Carlo exercises illustrate the relevance of controlling the false discovery rate in this context. Using data from the Survey of Professional Forecasters, we find that up to 7 out of 10 forecasters classified as biased by a procedure not controlling the false discovery rate may actually be unbiased.",2015,Mathematics,"list(name = ""Fabiana GÃ³mez"", ids = ""145535582""); list(name = ""David H. Pacini"", ids = ""46220505"")",,6f4a449069b577eda0eb51343577b62eefc7eeeb; 88448314ed14734c0f4371afd2c3341617beef17; 040cfa65e964a2d8b5755b0ca0fb0a2994e72607; ae177f858fbe74857b67be72e9ed9bf37ed6fc13; b7d5b45a10e9c71ebc6334f2f5d57fb5e1b7dd63; 358775fbe718d690337a538f0221800a3b17b636; 687083f5c6fa1c2aa4da9947269b86ae3bd864ee; 8cc6bd4a0947afa35cf02fb4778f1fe76cef39f5; 73d633f22a098599b12981459fbb00dbb542c38f; b0ebbcf713b3ddf3f94325bc58dc39ff76fdc412; ce4348f8f2625e734da7ce0590dee5a3e680354e; d3731ffa8d74d58d106c076267324a74cc1b6296; 953f37f92b6c232f453addd10ff23fc59e2a9058,,,
eaae6c8f79c0217d97107a671be0e66dbe845fb0,OP0213 Systemic Sclerosis is Associated with a Unique Colonic Microbial Consortium,"Background Gastrointestinal tract (GIT) dysfunction affects most patients with systemic sclerosis (SSc) and is a leading cause of morbidity. While the etiology of SSc-related lower GIT dysfunction remains elusive, evidence suggests that bacterial overgrowth is a feature of SSc. However, no studies have directly examined the colonic microbial consortium of SSc patients. Objectives To compare colonic microbial composition of SSc patients and healthy controls. To determine whether microbial composition alterations are associated with lower GIT symptoms. Methods Adults SSc patients who had no contraindication to colonoscopy were eligible to participate. Patients were excluded if they were on chronic antibiotic therapy. Healthy controls were age- and gender-matched to SSc patients (1:1). At baseline, participants underwent a colonoscopy and cecum and sigmoid mucosal lavage samples were obtained. Patients also completed the GIT 2.0 questionnaire to assess GIT symptom severity at the time of colonoscopy. The microbiota from these samples were determined by Illumina HiSeq 2000 16S sequencing, and operational taxonomic units (OTU) were selected using the Greengenes database at 97% identity. Similarity between microbial communities in sample groups were determined by computing unweighted UniFrac distances between samples with QIIME. Principal coordinate analysis (PCoA) was performed to visualize the resulting UniFrac distance matrix. To identify differentially abundant bacterial phylotypes at the genus-taxonomy level, pairwise comparisons (Kruskal-Wallis test) between SSc and healthy samples were computed. Multiple hypothesis tests were adjusted by computing Benjamini and Hochberg false discovery rates (FDR) and a significant association was defined at the FDR q-value threshold below 0.05. Results 17 patients with SSc (88% Female; Median age 52.1 years; Median disease duration 7.1 years) underwent colonoscopy. The mean (SD) GIT 2.0 scores were: Total: 0.7 (0.6); Distension/Bloating: 1.5 (0.9); Fecal soilage 0.5 (0.9); Diarrhea 0.4 (0.6); Social functioning 0.5 (0.5); Emotional Well-being 0.5 (0.7); Constipation 0.7 (0.7). PCoA illustrated significant differences in the microbial communities in SSc versus healthy controls in both the cecum (R2=0.9, p=0.001) and sigmoid (R2=0.9, p=0.002) (Figure 1). Pairwise comparisons between SSc and healthy samples demonstrated numerous significant differences in bacterial genera of the cecum and sigmoid. Similar to chronic inflammatory states, such as inflammatory bowel disease (IBD), SSc patients had decreased commensal genera, such as Bacteroides and Faecalibacterium , and increased pathogenic genera, such as Enterobacteriales and Fusobacterium , compared with healthy controls in the cecum and sigmoid. However, SSc patients had increased sigmoid and cecum Bifidobacterium , which is typically found in lower abundance in IBD. Additional taxa alterations were observed, and the relationship between the microbial consortium and GIT symptoms was also explored and will be presented. Conclusions This study demonstrates a distinct microbial signature in the colon of SSc patients compared with healthy controls. This unique ecological change may perpetuate immunological aberrations and contribute to clinical manifestations of SSc. Disclosure of Interest None declared",2015,Medicine,"list(name = ""Elizabeth R Volkmann"", ids = ""4730262""); list(name = ""Yu-ling Chang"", ids = ""46623726""); list(name = ""N. Barroso"", ids = ""47192949""); list(name = ""Daniel E. Furst"", ids = ""6247293""); list(name = ""Philip P. Clements"", ids = ""153660926""); list(name = ""Maomeng Tong"", ids = ""3800723""); list(name = ""Bennett E. Roth"", ids = ""3668380""); list(name = ""Jeffrey L. Conklin"", ids = ""2281996""); list(name = ""Terri Getzug"", ids = ""50194926""); list(name = ""Jonathan Braun"", ids = ""48454955"")",b3c7f3c57194b9e06db8e9f75b296d45561dab3c,,Annals of the Rheumatic Diseases,74,151-151
ad4f861d385726ef566cbbd1581599358f8e94db,Mixture Models for Detecting Differentially Expressed Genes in Microarrays,"An important and common problem in microarray experiments is the detection of genes that are differentially expressed in a given number of classes. As this problem concerns the selection of significant genes from a large pool of candidate genes, it needs to be carried out within the framework of multiple hypothesis testing. In this paper, we focus on the use of mixture models to handle the multiplicity issue. With this approach, a measure of the local FDR (false discovery rate) is provided for each gene. An attractive feature of the mixture model approach is that it provides a framework for the estimation of the prior probability that a gene is not differentially expressed, and this probability can subsequently be used in forming a decision rule. The rule can also be formed to take the false negative rate into account. We apply this approach to a well-known publicly available data set on breast cancer, and discuss our findings with reference to other approaches.",2006,Computer Science; Medicine,"list(name = ""Liat Ben-Tovim Jones"", ids = ""2006284""); list(name = ""Richard Bean"", ids = ""144125771""); list(name = ""Geoffrey J. McLachlan"", ids = ""1690163""); list(name = ""Justin Xi Zhu"", ids = ""48567025"")",ae2f35f077b750b7376aae5390cf012d8d5be59c; 3a4cc639d70016c9fa6e6c03018130ec40eeacaf; 60ae6045db2712f8025402606dfc57b3ac2886de; cfb25c1e2d5909a2097aac8e42d18325c6ea50ca,b3f0a539fd43663f60c28fd0a1afdb95397399c4; 21c41fcec6ac8a7f55c539ac199247f200633753; 1746ef5dd71d1c7e3b41fb59d06f7970d19a16d6; df402aea66043c2ebc68293183e09f6e60a92626; 9393721879cae0d9becd88aa9392800ec71dd005; 460bc5461711b9dec056438a9197c4565bcc8cfb; e57551940815c70c193004c5f265b0bb3543bf15; d3001913e21d745ea6a430077869bb290ad86cc6; b719662405c578178d82971e97ab852ff3e1db74; f3adbd4737cec23e88fd0906ecb56e2fbb46e20d; e20b15ba1a0d141e5e814ca2667031c61dae5484; fcef2258a963f3d3984a486185ddc4349c43aa35; 1d5b3054f267584dc5a730e9e3754b682d7888b8; 32d53d2d7f73c160ac9c8b45596fe78cfab8994a; 0274982ca43e28442d403fb3b2387f6d52d3a8c7; 898639280e5a418911d4ba47be552f89dd67296b; d5dd651e9478a28bacd9b2cb2b7f350548ec0e52,International journal of neural systems,16 5,"
          353-62
        "
4c442c585634be71fccd6c54193a0c184a0a5b7b,Extreme Value Analysis of Huge Datasets Tail Estimation Methods in High-Throughput Screening and Bioinformatics,"This thesis presents results in Extreme Value Theory with applications to High-Throughput Screening and Bioinformatics. The methods described here, however, are applicable to statistical analysis of huge datasets in general. The main results are covered in four papers. The first paper develops novel methods to handle false rejections in High-Throughput Screening experiments where testing is done at extreme significance levels, with low degrees of freedom, and when the true null distribution may differ from the theoretical one. We introduce efficient and accurate estimators of False Discovery Rate and related quantities, and provide methods of estimation of the true null distribution resulting from data preprocessing, as well as techniques to compare it with the theoretical null distribution. Extreme Value Statistics provides a natural analysis tool: a simple polynomial model for the tail of the distribution of p-values. We exhibit the properties of the estimators of the parameters of the model, and point to model checking tools, both for independent and dependent data. The methods are tried out on two large scale genomic studies and on an fMRI brain scan experiment. The second paper gives a strict mathematical basis for the above methods. We present asymptotic formulas for the distribution tails of probably the most commonly used statistical tests under non-normality, dependence, and non-homogeneity, and derive bounds on the absolute and relative errors of the approximations. In papers three and four we study high-level excursions of the Shepp statistic for the Wiener process and for a Gaussian random walk. The application areas include finance and insurance, and sequence alignment scoring and database searches in Bioinformatics.",2011,Mathematics,"list(name = ""Dmitrii Zholud"", ids = ""3439556"")",c3ad46d5bde9ddd16b37c30d17aafd5f1768f234,493cf27a83b5b0908da41a7061270a56c7ce09bc; 88d27117a47df01da0f88308aad6a87ea7eff4ad; 99f7c5c7106b26ce9ca111069d33d01dc00523fb; 5d511943840188d090868d8b74a027983e051da3; f030c799864df8f9a03d8897175cf1d305a1b442; 3aaca5e7a657ffe038160d15346026ed75082cc0; 0060b17cf16ecc22773fc94168b0d707c3396b04; bffc6c77d18740637fef19860768bb161407b631; b2715aad855fd7cbd22d81214c8c541c0a1b85ec; 9c87e4834772499166c025f558f893950edc2f7e; 81942c862f24e62be63cd3fc2d05d6d880291fb9; 2fcbd85b5d01db1c59917befbbb4fc8ac84d2f03; 2d97263fb6b93f296b13e4fa54c024abb2acdfc7; 0b263d0aaf771cd87c4446182b9e6863dfcf1f37; 3c0ba2772e1ca0921b4afc8a77f80ab3d6687fd6; 52f7089685399682f217650c20b115cd2051e7d3; 00cf7edecdfe2209d2dca825d15fc618b43aff34; dfd9ae06518faf1c50ce04ab772cd3b1535be502; c890eda8d469e14c3fc64f0054599b4b46e1ccbe; dd01cd20aa662d7a7d948737a9e6b889cac243c6; d0d5856a30aa84b17248a1ab9e6b858e9c77bb19; 605dc11c56e6209e0374f6b95e591b30c03ce304; 7c14001e51869d176924a203aa9300882e2fd4ca; 81134566188d830bdd058402d06cd665d1079302; 433b00c93bbfc8a0e991a0a35bd043341ad423c4; 821c6660965ab4925d49aebffb40fd831b23a3f6; 5affbaac9b4dcc51e0a5d5f6be967c7a7a31a59a; af4b3d01c44d7a404f64aa6b8da49cdbc8cb0759; 1e1b682cf450e32751d74a38d8b791129a92a3bb; 10a298a06e9f3074386d6bf6fec69ac7658f0273; d9b52af7f95721eee770db2d582a4614627a2d09; 3f2dba88fc4c67f8fee376fdf365955cfd7a01ff; 73b79543216eb7668b4785037de6c5a84527a92f; 505fd7df1f3ecf9b56487106279d65f1d153551c; b3f0a539fd43663f60c28fd0a1afdb95397399c4; 612eb976c874f42a6ac2f15e04f907eddaf18809; b7ab9584eb81a78859ef139fcb019b1e822375a2; d06557cf45ce0e59f028b95c624937a75f992fac; ee1d571fc96946ae5fa076da215f971fe34fb43e; f452235dc356829aa2b638b38e266a3a3e05ab2b; 9482bfb98174b7c4c370b3b1fe9537304ac36520; 166a843896a8846b1f6b2a19d4fa8d7f06a54571; 672d48d65454a91b53ea9562831d5a9882064e1d; 9e317cea716c1dcb1f28b8793facdd4c37303a7c; 2f89e1d95f8de8ed297afa32601cef2069cb64af; d32e6459552b4f7e7c6f47f925240f982170ed71; 111d3e03382a7eb4adecf4a4c55d293553715a02; 58030501c988bb8d80c887ea9113d55d778eb2f3; 00277960061fedd0ea799e64a57b4a80081f1b90; 006c513985731927e836c231f61e80c245db8726; a04183d42446722c432208485b5c38a8b3cefaa1; 295d17c302c11e783defc08fd9c083320bba87f0; 2b53d5bc069a71ef8e50a38b5de96bcfd1d6852c; a002a7648c9ccab6bacba36520b854613225a5fb; bb9a2519e8105b8ae4dcd4f05fa4806139f61539; 8816d954aca58796232c9a751ee8073263ecdf97; 796eaa938008953ca3d09c2fd00053532f22e9b0; 3ed1bd9cc18d6e507e0d36c4a6cd38f235630992; 56577e700b95e5795ae56cdcd2b8dc1b8a099052; f87eca713b1b4a825fff7067e3d52f0ecf438ec1; ecee9b39eda80dbe6f75d1460e5d0ed6d52abcd2; 470093df64e0c9c6a6bc7f77657b50051e93bef3,,,
723029b2e0a05815c7eafb1179a26254cf7af8f2,Can Occipital Alpha Neurofeedback Influence LTRCs and Deterministic ERPs without Critical Branching,"Critical branching is a theoretical interaction in-between simple units, such as neuronal elements of the human brain. Zhigalov, Kaplan, and Palva (2016, Clin. Neurophysiol., 127(8), 2882-2889) revealed that neurofeedback flash stimulation locked to the phase of high-amplitude occipital alpha influences stimulus-locked occipital averages in the alpha-band. This feedback also influences the power scaling of long-range temporal correlations in alpha-band amplitude fluctuations. Seemingly, neurofeedback influences critical branching alongside there being an interaction between ongoing neuronal activity and evoked responses. However, the causal relations between these neuronal long-range temporal correlations, sustained attention, and any avalanche dynamics are called into question. Further, uncorrected concerns include false discovery rate and an objective mathematical error in the precedent (Palva et al., 2013, Proc. Nat. Acad. Sci. U.S.A., 110(9), 3585-3590). An alternative set of illustrative mathematical principles offers a preliminary fit to the effects in the data. That is, neurofeedback influences the deterministic contribution to the single-trial event-related potentials, which each flash evokes, separately from the oscillatory alpha gain that those flashes cause. Accordingly, distinct principles of this neurofeedback-related exponential occipital oscillatory alpha gain and deterministic event-related potential generation produce micro-behaviours with macroscale consequences: neurofeedback causally influences power-scaling of long-range temporal correlations without critical branching.",2016,Mathematics; Biology; Physics,"list(name = ""Tom A. Campbell"", ids = ""47835919"")",,5ecd9a86ce844961ef665bb679d7234ad7997e08; e464ad6e4348e028143c67749e15aedc6e2d1860; bd345d55bc98c39d8bc2dec51c329be70dbe44ce; 7f96c6dcc3760a744880003852e2fa0a79091fbf; 07496afab20a715cb2d4aa9af38463b3c7ef9292; 0579f245e18afae7c66fdad9bd24c2a48d6bf806,arXiv: Neurons and Cognition,,
6e6bab924acaf01386fd30eb0a591275983c9907,Peripheral arterial occlusive disease: Global gene expression analyses suggest a major role for immune and inflammatory responses,"BackgroundPeripheral arterial disease (PAD), a major manifestation of atherosclerosis, is associated with significant cardiovascular morbidity, limb loss and death. However, mechanisms underlying the genesis and progression of the disease are far from clear. Genome-wide gene expression profiling of clinical samples may represent an effective approach to gain relevant information.ResultsAfter histological classification, a total of 30 femoral artery samples, including 11 intermediate lesions, 14 advanced lesions and 5 normal femoral arteries, were profiled using Affymetrix microarray platform. Following real-time RT-PCR validation, different algorithms of gene selection and clustering were applied to identify differentially expressed genes. Under a stringent cutoff, i.e., a false discovery rate (FDR) <0.5%, we found 366 genes were differentially regulated in intermediate lesions and 447 in advanced lesions. Of these, 116 genes were overlapped between intermediate and advanced lesions, including 68 up-regulated genes and 48 down-regulated ones. In these differentially regulated genes, immune/inflammatory genes were significantly up-regulated in different stages of PAD, (85/230 in intermediate lesions, 37/172 in advanced lesions). Through literature mining and pathway analysis using different databases such as Gene Ontology (GO), and the Kyoto Encyclopedia of Gene and Genomics (KEGG), genes involved in immune/inflammatory responses were significantly enriched in up-regulated genes at different stages of PAD(p < 0.05), revealing a significant correlation between immune/inflammatory responses and disease progression. Moreover, immune-related pathways such as Toll-like receptor signaling and natural killer cell mediated cytotoxicity were particularly enriched in intermediate and advanced lesions (P < 0.05), highlighting their pathogenic significance during disease progression.ConclusionLines of evidence revealed in this study not only support previous hypotheses, primarily based on studies of animal models and other types of arterial disease, that inflammatory responses may influence the development of PAD, but also permit the recognition of a wide spectrum of immune/inflammatory genes that can serve as signatures for disease progression in PAD. Further studies of these signature molecules may eventually allow us to develop more sophisticated protocols for pharmaceutical interventions.",2007,Biology; Medicine,"list(name = ""Shijun Fu"", ids = ""36153451""); list(name = ""Haiguang Zhao"", ids = ""46430975""); list(name = ""Jiantao Shi"", ids = ""51000144""); list(name = ""Arhat Abzhanov"", ids = ""2190984""); list(name = ""Keith D. Crawford"", ids = ""46514277""); list(name = ""Lucila Ohno-Machado"", ids = ""1402475831""); list(name = ""Jianqin Zhou"", ids = ""49640349""); list(name = ""Yanzhi Du"", ids = ""4327477""); list(name = ""Winston Patrick Kuo"", ids = ""6008817""); list(name = ""Ji Zhang"", ids = ""47539564""); list(name = ""Mier Jiang"", ids = ""3811285""); list(name = ""Jason Gang Jin"", ids = ""7703286"")",6e0ec9fa995f96b69e0b8baa0fd930c2ca72d2d9; 0ec3c54d4683e2e32ebd369d51b9c365f336ef5f; 127613d168724a75d4a76061433b120af64b11d7; 33fc0d2baff45a7023a0d9940516a636a1ad5f22; a7a2569ba4b3345057da735f13402b96b342942c; 925b9fc6a47ec4a750d334cd5a8dfb74fe421072; cf7c4625bb444b96362c8971127f371937873871; 6126c71aae9f1c0585b5ab370b21b529cb48382d; 9cf341bdc15dffa12b46239c92cdc661e1fafc37; 3d73ac91e1064df032aecba93b3ef0f8f0daf612; 39198a6a9430df262cb76db06567c18fe1c394c5; b5395a45a12de055d716d43d5604c0f24a23eb88; 1f9deb4ea3406c32e50dfdcd31c86fff62dd1745; c6613fe659e2a6cce6907e4d7c0f8b59a4633dcf; d9337199f4271c42bf6ad4db7281a051e7f6212e; 23d4bd150e77bdb31405c9139b4b64706d2c51e4; da7cc60c922fe8d762b66c2a405f086f3211616d; b86f33508e6516e2f1796af2cf848a34eb66b0d0; 6b3a0721ab756938930ee22824acbb8b50dec9e2; 161c599cbe17f212f98c9f6b0e02f812600d94b1; 347fbb43a01504521b1f41ce260f9e00d72bf07e; ec5cb1584985e1e96aacaeff398d60cc302a59c9; 11ebc3a6a3346e0b3b273c74536bcac0201f8160; 662c4e08c83e65ae7cb6bc4a4203a57996609dff; 3bd5fe4faf471ae40ca552cdf1c765b59bcf1143; ccdbe52c631220ccb2f7654c434b02e25a457893; 92dca9e5a88f56b34895a7a6d0e04ea2f1a69ec3; 1e165f7333310fcc8885796f274a094cb5bc5d33; 03662a8b9058997b81e6dd89e23852c0fbbf99ca; aa874a95b86ed80d15d2893ecb52ae5fa20d5686,20b11f6f6be98d46ae413352b2a35948b2f914d5; 0e61f6e251c46e71436779edded6405ec1bd11df; 1932e8db0f0da052288c1253d329420f5489d8b1; 74ebaaaf89e89fa482da6ed53b4dbbf9c87b3d1b; bfd33e69fc2b9dd8d38f26431a6ad088a44ace36; edf8ec8a72afa7fbd2d583768bba1d08873eef1b; 8c296d0a8a555b2a148c60b9a85dc010895c4e3d; e1b28f0af2c935b32e62a653f4630916a6e588d7; 61cf1fd917d38bc1cc9f18b454e8a74c8b8f17fc; f6a33424e0e8cfd1175fe2094e49eaf7f4ab9a6a; 2f1f96d5dc6beaccfafa62317b2fc7ff843f6403; a777786a50d2bc0aa6257c47895848e707bb0c91; dc378499dd1c70da6350e93d1b0dc09bcb74071b; 83426c356af846c5c8944fcec65595605701e1d8; c0c7ef4c9a34184da530c97c5e9882db9eacdf52; fdfc2c201cb0698da6f9b2c1e6381aa3b1af5c30; 3107dd730a91422633c9c489ca3f80aff52f407b; d0d3114a9e52cb352a915358057c2ce266f6f942; 614fa6012658ae1ddeab7e47f2f0ac2adc072383; 21c55ae15904e16d79608809b97e65f61fed0d4a; 87ebcb6e17bde3a6b8ea46e435fd1f664949c75d; 5179980c083a4992480ef0a860f1ab248df139cf; 7144df570a8c9bd26106e09f03212c229950a38a; 73eb06617f2924f8c77e8919c0545f61335868a7; ee0fabea1753be6d3dbe492383a99f70fe7ce718; 960734badf615c8d4325d9220ad4605a500982a4; 645fd3d61b129ecda24f4db7fe10d130046719b2; 3270c6d4ea39e4884d80e7e385e1b6386da15193; d62dd9cb89681b2c55ad68af63402fcfa412d47e; 6b06414210fb86aac8ce273f80cbd4f6969b05fc; 23a0d3cd054cf540572d2da8ad0bcf99fdc0d92f; 13ffc16cddf034c54e08daf578ab7935e62c6e41; 4c0537e759287f1073304edaa29064732c15caed; d8b5133b75958fc58a3aa65788073f40d250e72d; 2a93c5871808b00f496b15de028d1c2e3f1dbd7f; 343b2059410bb36b080590ec8eaa48e4f1f25178; 8f2b30ff9f54da931f07326523f016af0008d841; 0fb0d3ae714d6433c313bde24c7dd7074a55f408; 4d6b423bda8656d8d46e5fde5ad833f97e278028; 3dfc1117d987fe538f4ad26568f98ddba7fbcf21; 2caa44d8c5e58cf3537c7bf3f2975c60500add6a; 1d2ebd76e32c8f25c1684a77c93ded5864b24f8b; 6fd358519f8db3de342dbbbca6b0452711b0d92b,BMC Genomics,9,369 - 369
4dbfbb2d818780836bce089f7bba6155ece664f9,Impact of nose-only exposure system on pulmonary gene expression.,"Nose-only exposure is used to study the distribution and toxicity of airborne contaminants. Restraint of animals in nose-only tubes causes stress, but the impact on pulmonary mRNA levels is unknown. Since stress and xenobiotics activate common pathways, we assessed whether nose-only exposure would alter expression of toxicologically relevant genes in the lungs. To identify candidate genes for further analysis, we first interrogated microarray data to examine time-dependent changes in gene expression in air-control animals from a nose-only inhalation study involving male wild-type C57BL/6 mice and transgenic tumor necrosis factor (TNF)-alpha over-expressing littermates. Comparison of transcript levels immediately and 24 h after a single 4-h nose-only exposure to air revealed differential expression of 280 genes (false discovery rate-adjusted, p < .05). Functional analysis revealed enrichment of immune response, apoptosis, and signalling terms, consistent with effects of restraint stress. We then selected a subset of target genes for comparison of naive animals and air-exposed animals from the inhalation study by real-time polymerase chain reaction (PCR). Expression of genes involved in stress (BNIP, sestrin-1, CDKN1A [p21], GADD45 gamma), glucocorticoid-response (GILZ, Sgk), and signal transduction (MAP3K6, C/EBP-delta) was increased as a result of nose-only exposure (p < .05). In contrast, proinflammatory factors (lymphotoxin-beta, chemokine receptor CXCR5) were decreased (p < .05). Immune gene responses observed in wild-type animals were reduced in animals with lung inflammation, indicating that pathological states can modify the response to nose-only exposure. Observed responses may warrant consideration in the evaluation of materials delivered by nose-only inhalation, and suggest that incorporation of naive animals into nose-only studies should be considered as a best practice.",2009,Biology; Medicine,"list(name = ""Errol M. Thomson"", ids = ""2677958""); list(name = ""Andrew Williams"", ids = ""79382839""); list(name = ""Carole L. Yauk"", ids = ""2079337""); list(name = ""Renaud Vincent"", ids = ""144428378"")",e19f0c0247ce4287fe01af6b49b18bd4da64d8d1; 85f78a01d3eae47b801fef482b461a9f2743b345; 8a5f968e84c759c4b0938bea8e418a3727d52647; a88256e29fd5ca13a2e7c85abeca15aefb34aaed; 9b09b102ebb0c9271e94e788854ff960d2c84136; 54e7ee0c3f598213e04e7a6ff2c83e6eb7e9b111; 2975bbafad5e58b25dc4c9ad1daf185bcc3437a4; e8ff5f09fbe2b2e9f685087d120254638360bf2c,,Inhalation toxicology,21 Suppl 1,"
          74-82
        "
