id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
8f7ae1dd843a315437626c83bc2291a65913bf64,Discovering focal regions of slightly-aggregated sparse signals,"The characteristic aspects of dynamic distortions on a lengthy time series of i.i.d. pure noise when embedded with slightly-aggregating sparse signals are summarized into a significantly shorter recurrence time process of a chosen extreme event. We first employ the Kolmogorovâ€“Smirnov statistic to compare the empirical recurrence time distribution with the null geometry distribution when no signal being present in the original time series. The power of such a hypothesis testing depends on varying degrees of aggregation of sparse signals: from a completely random distribution of singletons to batches of various sizes on the entire temporal span. We demonstrate the Kolmogorovâ€“Smirnov statistic capturing the dynamic distortions due to slightly-aggregating sparse signals better than does Tukeyâ€™s Higher Criticism statistic even when the batch size is as small as five. Secondly, after confirming the presence of signals in the pure noise time series, we apply the hierarchical factor segmentation (HFS) algorithm again based on the recurrence time process to compute focal segments that contain a significantly higher intensity of signals than do the rest of the temporal regions. In a computer experiment with a given fixed number of signals, the focal segments identified by the HFS algorithm afford many folds of signal intensity which also critically depend on the degree of aggregation of sparse signals. This ratio information can facilitate better sensitivity, equivalent to a smaller false discovery rate, if the signal-discovering protocol implemented within the computed focal regions is different from that used outside of the focal regions. We also numerically compute the specificity as the total number of signals contained in the computed collection of focal regions, which indicates the inherent difficulty in the task of sparse signal discovery.",2013,Mathematics,"list(name = ""Shu-chun Chen"", ids = ""48847638""); list(name = ""Hsieh Fushing"", ids = ""6383483""); list(name = ""Chii-Ruey Hwang"", ids = ""1955900"")",,,Computational Statistics,28,2295-2308
ab61b215760db5e035c80d3dfe20d0fb1c5b170f,A comparative study of false discovery rate procedures in R,"Statistical procedures for the identification of differentially
expressed genes in microarray studies involve a serious
multiple comparison problem as we have to carry out as many
hypothesis testings as the number of candidate genes in the
experiment. This paper is concerned with the recent type I
error control concept of the false discovery rate (FDR), for
which an increasing number of competing estimates is available
in R. However, there is little comparative evidence. Based on
the most popular modified t-statistic independent as well as
co-regulated gene expression measurements are compared in a
simulation study. Finally conclusions are drawn for practical
microarray analysis.",2006,Computer Science,"list(name = ""Michael G. Schimek"", ids = ""2187351""); list(name = ""TomÃ¡s PavlÃ­k"", ids = ""1721023"")",,,,,466-473
a9d4141415feb110a5cbfea8038ed3628f7e1a2f,ìœ ì „ìž ë°œí˜„ ë°ì´í„°ì— ëŒ€í•œ ë‹¤ì¤‘ê²€ì •ë²• ë¹„êµ ë° ë¶„ì„,"ë™ì‹œì— ì—¬ëŸ¬ ê°œì˜ ê°€ì„¤ê²€ì • ìˆ˜í–‰ì‹œ ê·€ë¬´ê°€ì„¤ì´ ì°¸ì¼ ê²½ìš° ê·€ë¬´ê°€ì„¤ì„ ê¸°ê°í•  í™•ë¥ ì´ ì»¤ì§€ëŠ” ë¬¸ì œê°€ ë°œìƒí•œë‹¤. ì´ëŸ¬í•œ ë‹¤ì¤‘ê²€ì • ë¬¸ì œ í•´ê²°ì„ ìœ„í•´ ì—¬ëŸ¬ ì—°êµ¬ì—ì„œëŠ” ê°€ì„¤ê²€ì •ì‹œ í•„ìš”í•œ ì§‘ë‹¨ë³„ ì˜¤ë¥˜ìœ¨(FWER; family-wise error rate), ìœ„ë°œê²¬ìœ¨ (FDR; false discovery rate) ë˜ëŠ” ìœ„ë¹„ë°œê²¬ìœ¨ (FNR; false nondiscovery rate) ê³¼ í†µê³„ëŸ‰ì„ ê³ ë ¤í•˜ì—¬ ê²€ì •ë ¥ì„ ë†’ì´ê³ ìž í•˜ì˜€ë‹¤. ë³¸ ì—°êµ¬ì—ì„œëŠ” T í†µê³„ëŸ‰, ìˆ˜ì •ëœ T í†µê³„ëŸ‰, ê·¸ë¦¬ê³  LPE (local pooled error) í†µê³„ëŸ‰ ê¸°ë°˜ Pê°’ì„ ì´ìš©í•œ Bonferroni (1960) ë°©ë²•, Holm (1979) ë°©ë²•, Benjaminiì™€ Hochberg (1995) ë°©ë²•ê³¼ Benjaminiì™€ Yekutieli (2001) ë°©ë²• ê·¸ë¦¬ê³  Z í†µê³„ëŸ‰ ê¸°ë°˜ Sunê³¼ Cai (2007) ë°©ë²•ì„ ê³ ì°°í•˜ê³  ëª¨ì˜ì‹¤í—˜ì„ í†µí•´ ë‹¤ì¤‘ê²€ì • ëŠ¥ë ¥ì„ ë¹„êµí•˜ì˜€ë‹¤. ë˜í•œ ì‹¤ì œ ë°ì´í„°ë¡œ ì• ê¸°ìž¥ëŒ€ ìœ ì „ìž ë°œí˜„ ë°ì´í„°ì— ëŒ€í•´ ì—¬ëŸ¬ ê°€ì§€ ë‹¤ì¤‘ê²€ì •ë²•ì„ í†µí•´ ìœ ì˜í•œ ìœ ì „ìžë“¤ì„ ì„ ë³„í•˜ì˜€ë‹¤. ã€When thousands of hypotheses are tested simultaneously, the probability of rejecting any true hypotheses increases, and large multiplicity problems are generated. To solve these problems, researchers have proposed different approaches to multiple testing methods, considering family-wise error rate (FWER), false discovery rate (FDR) or false nondiscovery rate (FNR) as a type I error and some test statistics. In this article, we discuss Bonferroni (1960), Holm (1979), Benjamini and Hochberg (1995) and Benjamini and Yekutieli (2001) procedures based on T statistics, modified T statistics or local-pooled-error (LPE) statistics. We also consider Sun and Cai (2007) procedure based on Z statistics. These procedures are compared in the simulation and applied to Arabidopsis microarray gene expression data to identify differentially expressed genes.ã€‘",2014,Mathematics,"list(name = ""ì„œì\210\230ë¯¼"", ids = ""101804232""); list(name = ""ê¹\200íƒœí›\210"", ids = ""66731131""); list(name = ""ê¹\200ìž¬í\235¬"", ids = ""66351892"")",,,,25,971-986
7611d3756cb84238db6dbb33ced7bc3ad1515792,The microRNA molecular signature of atypic and common acquired melanocytic nevi: differential expression of miR-125b and let-7c.,"MicroRNAs (miRNAs) are small non-coding RNAs, which regulate gene expression through base pairing with mRNA and which are crucially involved in carcinogenesis (the so-called oncomiRs). We compared the miRNA signature between acquired melanocytic nevi showing clinical atypia (atypic nevi, AN) and common acquired nevi (common nevi, CN). We obtained miRNA profiles from 41 biopsies (22 AN and 19 CN) and showed that AN could be differentiated from CN on the basis of the expression of 36 miRNAs (false discovery rate <0.05). OncomiRs were present in this group, and we further confirmed the differential expression of miR-125b and let-7c by qRT-PCR. Our data suggest that miRNAs are functionally involved in the pathogenesis of nevi and possibly malignant melanoma.",2011,Biology; Medicine,"list(name = ""Line Marie Holst"", ids = ""145622416""); list(name = ""Bogumil Kaczkowski"", ids = ""49127611""); list(name = ""Martin Glud"", ids = ""4215425""); list(name = ""Ewa Futoma-Kazmierczak"", ids = ""1438852324""); list(name = ""Lennart Friis Hansen"", ids = ""31868935""); list(name = ""Robert Gniadecki"", ids = ""49153294"")",bfbe0fd20b359f9c7dff85cf677a0c1f900fc9bc; 4c1e398ab960cfbc3766124f85dc3d46269cd7e2; cc826f5c6adb0f1ef83c9286a454d698a7279e33; 42c539e78d697e2e332f165ba8c581071ad972f4; 5db882d77fbd60af47cb45084ddf7cdbcf41ef40; d5df17c07de0362918596123a2beaec16f13eeae; a5aafef6ea8215018fead7a3d5c2febe871b6773; 9127fe46a0014aef2c3a3a365f312b9c791a7958; 97faa1b6fa3a825e302c7724eba65c4f9ad875c6; abe6ea9bd0ad4610a11b2404c00965a4f56b72cb,,Experimental dermatology,20 3,"
          278-80
        "
601cd78e2afb87d6a29adee64894f347fa3e5452,Handling multiple testing in local statistics of spatial association by controlling the False Discovery Rate: A comparative analysis,"Handling multiple testing plays a key role in spatial pattern detection by using local statistics of spatial association. In recent years, it was found that the FDR (False Discovery Rate)-based corrections are more powerful than the FWER (Family-wise Error Rate)-based corrections. Although different FDR-based corrections have been proposed, a systematic and comprehensive comparison of different FDR-based corrections is noticeably absent. In this study, a comparative study of nine FDR-based corrections for handling multiple testing in local statistical of spatial association is performed. Experimental results show that there are significant differences among different corrections. Specifically, corrections under the assumption of independence are remarkably powerful than those under dependence. Of all the corrections the assumption of independence, the GBS is more powerful than others, however, no significant difference is found among them. It is also found that all the FDR-based corrections are still conservative.",2017,Computer Science,"list(name = ""Zhanjun He"", ids = ""20536771""); list(name = ""Qiliang Liu"", ids = ""47362448""); list(name = ""Min Deng"", ids = ""145939343""); list(name = ""Feng Xu"", ids = ""48101444"")",27a881cd944462909b7a1b9bec26bc48b7a53e49; dea527df31cd23dee16a203f1fe3c6f32267c903,ee1014390904db3c2c7c1f81719f49450e621a70; fcef2258a963f3d3984a486185ddc4349c43aa35; 84dca92e839864988a56c439bb7e4f94adebf7b0; e1afacbd1ecd7f11cb8ca0a283955d8bfa545bd3; 821c6660965ab4925d49aebffb40fd831b23a3f6; 98cb79d9f6ae0757ffb8517c802813db97ae678e; e9eda07d055c5a1bde88f3aef700fd201fc0be2f; 4f906bfe6b28535b1d5bac2ac525bfabcf2d9369; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; 619d8ff694e856110fce6493ffc57eaecf63aeb0; 715580a7be4c1945b2ab608bd43dd4f718587643; 603a5c61a965cce9f9fb9456c5dad5e453db856a; a97e8af759381536766a5c2dfcb611fa0066c93c,2017 IEEE 2nd International Conference on Big Data Analysis (ICBDA)(,,684-687
a45bd631d4acd3c03b84f41261b3736e8a790a98,Graphical approaches for the control of generalised error rates.,"When simultaneously testing multiple hypotheses, the usual approach in the context of confirmatory clinical trials is to control the familywise error rate (FWER), which bounds the probability of making at least one false rejection. In many trial settings, these hypotheses will additionally have a hierarchical structure that reflects the relative importance and links between different clinical objectives. The graphical approach of Bretz et al. (2009) is a flexible and easily communicable way of controlling the FWER while respecting complex trial objectives and multiple structured hypotheses. However, the FWER can be a very stringent criterion that leads to procedures with low power, and may not be appropriate in exploratory trial settings. This motivates controlling generalised error rates, particularly when the number of hypotheses tested is no longer small. We consider the generalised familywise error rate (k-FWER), which is the probability of making k or more false rejections, as well as the tail probability of the false discovery proportion (FDP), which is the probability that the proportion of false rejections is greater than some threshold. We also consider asymptotic control of the false discovery rate (FDR), which is the expectation of the FDP. In this paper, we show how to control these generalised error rates when using the graphical approach and its extensions. We demonstrate the utility of the resulting graphical procedures on three clinical trial case studies.",2020,Mathematics,"list(name = ""David Stuart Robertson"", ids = ""144605344""); list(name = ""James M. S. Wason"", ids = ""40140217""); list(name = ""Frank Bretz"", ids = ""1680202"")",,317996743a371f1453397fe21c1665a53d7e3108; 08d23fdaeec2a46da5189cf105de238fb37bb77e; cea8ac535edfa441480ed4a936f16196e26f8dbb; c7c15465bd9032c8e09934b13eff38c079d82818; 73f2d0d42ce73f9ef0d71a34caa3193716280b4f; 1c09afaa4bdc00a66643c3d16504dec85474cde0; bb14db2049fa93c922d54fbe39ac9854dae51707; 6fa36154f11da0aa1b5aaa4158389278d7dafbab; 6ea781f3833df8d625e334241d5254eec1897931; 33a1c61cce7c37a460d65511bd9fffecd6073bb3; 65e7317c8882c9daee8f04b5eda09c8d4ade5ca7; 9f3129925286c80b3e096c21e42c763531af6730; f827c09ec07c22ec4d5c3998a6081d6c2d39b67e; baacb79f9c8220efdcbd52bb5e92c51abd75221b; a73932d368f9a4ad68fb558613fd447cba5567b2; d7203a27edddacbc573a29754bc192f7bedecaca; 620499367fa52e1d862d3662e91316a026fa2ddb; db48c091024cd9a70e0c6a705b26aba85b6726e8; e1d8c9d28e2a5275b5d531d678d5544bede3fdee; b2d2312fc8305a4cde90a3bca9eecf67c0046f9c; dcc011222e439bbbf2bca8617e18d2af60ba091f; 84cc67668f4c90b70f3fdbf58ce41e66aa74323f; 132915ff3a0802846c5f80734a1296dc246e3f9f; 179d7b170048360a00877b55f9b8073ae1143009; 6a60b819d69bba607354241bd164076715d9f546; e3355fc4702f3f434ed34016b336818203e13a34; a39e6a0f75579e9bc0db24306b7c68667a8580c3; fcef2258a963f3d3984a486185ddc4349c43aa35; 7c8ab4825e0d59ab38c0790a8ca7ee81edfe9e4b; b034434a1d9dba131257f8fe91e7ade2527a0e23; 4880201c57d2dfc77311333096f00c174187bc87; b0ebbcf713b3ddf3f94325bc58dc39ff76fdc412; c91a14f5a1f3d588c08e9db47093da3cf1c0a493; 73e718754bad3f7f699b75aa86b4ce62af927100; 2e518008e3f0ce35384cf2444dfd62f4f1026bfe; 2b9c43c24ce92dd970ae10eeac870b80efe17809; 8db8646c94852e7b36cb9610fb998faab3eee8bb; eba852316bbee57005ab2600e4a2fae0a07e1a28,arXiv: Methodology,,
a4fcc3f3bd4008894edd45e70a8cc5acec0703a7,Signs of host genetic regulation in the microbiome composition in cattle,"Previous studies have revealed certain genetic control by the host over the microbiome composition, although in many species the host genetic link controlling microbial composition is yet unknown. This potential association is important in livestock to study all factors and interactions that rule the effect of the microbiome in complex traits. This report aims to study whether the host genotype exerts any genetic control on the microbiome composition of the rumen in cattle. Data on 16S and 18S rRNA gene-based analysis of the rumen microbiome in 18 dairy cows from two different breeds (Holstein and Brown Swiss) were used. The effect of the genetic background of the animal (through the breed and Single Nucleotide Polymorphisms; SNP) on the relative abundance (RA) of archaea, bacteria and ciliates (with average relative abundance per breed >0.1%) was analysed using Bayesian statistics. In total, 13 genera were analysed for bacteria (5), archaea (1), and ciliates (7). All these bacteria and archaea genera showed association to the host genetic background both for breed and SNP markers, except RA for the genera Butyrivibrio and Ruminococcus that showed association with the SNP markers but not with the breed composition. Relative abundance of 57% (4/7) of ciliate analysed showed to be associated to the genetic background of the host. This host genetic link was observed in some genus of Trichostomatia family. For instance, the breed had a significant effect on Isotricha, Ophryoscolex and Polyplastron, and the SNP markers on Entodinium, Ophryoscolex and Polyplastron. In total, 77% (10/13) of microbes analysed showed to be associated to the host genetic background (either by breed or SNP genotypes). Further, the results showed a significant association between DGAT1, ACSF3, AGPAT3 and STC2 genes with the relative abundance Prevotella genus with a false discovery rate lower than 15%. The results in this study support the hypothesis and provide some evidence that there exist a host genetic component in cattle that can partially regulate the composition of the microbiome.",2017,Biology,"list(name = ""Oscar Gonzalez-Recio"", ids = ""1411180120""); list(name = ""Izaro Zubiria"", ids = ""48876063""); list(name = ""AnaÃ­s GarcÃ­a-RodrÃ­guez"", ids = ""1404257520""); list(name = ""Ana Hurtado"", ids = ""144918894""); list(name = ""Raquel Atxaerandio"", ids = ""46309419"")",ee21cfe60e567d146bbc68f5fdf7d60c77bf81cf; c5e522a680bfbdec90064d145ec4e1b48455607f; ab61bfecdd4d9ebe0673514c639b45a88ea43e0f,4dc5a37d61e7dbd4d3d55f8679209e022ea09473; 06413cad7335436bf50dcf9e171ce30444489e4c; 70b48fd1a0c3d9fef98600578308e1e033c0c67a; f8e2fa72e48bf5b74cb728801fd485e2886de9c4; f72519a2ff8b85f29eb2565a8bf82c2e22b2b0a4; be77e871ed48d63cfd71f14690bd7918328245c4; 43294db5d84c3380be21d6262901c0d73e2102e1; 3b7e7b3feaf47430795fb865a746d85df46342f5; 97ad79ce5826c9d0edaf76c13d22f2c5c7fa8a7e; 5ed8d51e98c2f5dd4a21d3d496f01a143fc7f01d; a8945509ae50a412cb3e17ac82c8e51b96b397cd; 9cb6fb773b57c54da2f082ef891bbe70b754d4b8; d5afbc038f630bcf2b8072912e8a29dc72f8d1c2; 0ec05b5198cad4124da29d6f8a714f66d7bb87f0; 60f98f3fdafabba592c6e3e84c3cf141a79dd3f7; 15cb98e22451a7256a8529212f76987400e24733; 9d0021ca89e19d19b25655b7fa1db6e577688014; 4935ddb612fd4564fb71000c7768f363efcdf86f; 284afcd822047733d511a8bf8af4fb0dd7053089; 984b2de4c9edfa5620c5a3cb68fdea5d8cf2cc08; f8ca5f7f5f2b4f8733ce8f3a0f645d657c5ec54a; 70f2e9e6ef7debe01488b43a3e6c6f770318b8ef; 841f74d39aa548b663971924738fc6ff9eb3dcda; 53350ac896c0de98129becc4c9f01dd4875c804a; 180966dbaded1f1dfa78b2192fffe71fc95e83b8; aef3cd584999d1e1ebdaeb7189924d6c32fa4cd9; ef1e6065cf8b33f22c2f2a356dee3f9321b43943; a6c63d6375a6f0677d752dff6052d07c083a6bdd; a8cca80f5ff711c6ad70b65e8436169507cee78e; ffa07713ab975d2758463637df1f70d16ecea4c9; 2699c6f673f14512dfb205f2e55dfdf112699151; 05f0b1a26f3bb86326b7e4172d7a6cfd2bcfff3f,bioRxiv,,
51481146c594d6ad0a7f491d5a838746cc1ca4e3,Digital gene expression analysis of transcriptomes in lipopolysaccharide-induced acute respiratory distress syndrome.,"BACKGROUND
The mortality from acute respiratory distress syndrome (ARDS) is high, and its exact pathogenesis remains unclear, which forms a major obstacle for prevention and treatment of this disease. In the present study, we used digital gene expression (DGE) to detect the differentially expressed genes of the lung at 4h after lipopolysaccharide (LPS) exposure in a mouse model.


METHODS
Mice were treated with LPS or control saline by intratracheal instillation for 4h, and their lung tissues were collected for DGE analysis. We used a false discovery rate â‰¤0.001 and an absolute value of the log2 ratioâ‰¥1 as the thresholds for judging the significance of any difference in gene expression between the two members of each pair of mice.


RESULTS
We obtained 3,387,842 clean tags (i.e., after filtering to remove potentially erroneous tags) and about 84,513 corresponding distinct clean tags (i.e., types of tag). Approximately 91.20% of the clean tags could be mapped, and 82.71% could be uniquely mapped, to the reference tags, and 3.82% were unknown tags. At least 2200 differentially expressed genes were identified and analyzed for enrichment of Gene Ontology and Kyoto Encyclopedia of Genes and Genomes pathway. Twenty genes with the greatest difference in expression levels between the two members of every pair of mice were chosen. The majority of these genes are involved in signaling transduction, molecular adhesion, and metabolic pathways.


CONCLUSIONS
Using the powerful technology of DGE, we present, to our knowledge, the first in-depth transcriptomic analysis of mouse lungs after LPS exposure. We found some differentially expressed genes that might play important roles in the pathogenesis of ARDS.",2016,Biology; Medicine,"list(name = ""Xue jun Lv"", ids = ""37014491""); list(name = ""Yong Zhang"", ids = ""48379486""); list(name = ""Wei zhong Lu"", ids = ""48628006""); list(name = ""Qin Wang"", ids = ""1794816""); list(name = ""Shao ying Li"", ids = ""50341391""); list(name = ""Liang Guo"", ids = ""145517707""); list(name = ""Gui Qian"", ids = ""49370194""); list(name = ""Shi wen Zhou"", ids = ""49219130""); list(name = ""Yu ying Li"", ids = ""47002020"")",663e1561706e158cfc150ce2f69d0b6a184888e4; b0d4002394aa1195fe1685cc174eada205131bab; 41d2579787a7e6c26665c700a4aeb75669c5456a,,Clinica chimica acta; international journal of clinical chemistry,453,"
          182-9
        "
00b40320f18f65ac269b923ed11d84b3b140aa16,DNA Methylation Trajectories During Pregnancy,"There is emerging evidence on DNA methylation (DNAm) variability over time; however, little is known about dynamics of DNAm patterns during pregnancy. We performed an epigenome-wide longitudinal DNAm study of a well-characterized sample of young women from the Swedish Born into Life study, with repeated blood sampling before, during and after pregnancy (nâ€‰=â€‰21), using the Illumina Infinium MethylationEPIC array. We conducted a replication in the Isle of Wight third-generation birth cohort (nâ€‰=â€‰27), using the Infinium HumanMethylation450k BeadChip. We identified 196 CpG sites displaying intra-individual longitudinal change in DNAm with a false discovery rate (FDR) Pâ€‰<â€‰.05. Most of these (91%) showed a decrease in average methylation levels over the studied period. We observed several genes represented by â©¾3 differentially methylated CpGs: HOXB3, AVP, LOC100996291, and MicroRNA 10a. Of 36 CpGs available in the replication cohort, 17 were replicated, all but 2 with the same direction of association (replication Pâ€‰<â€‰.05). Biological pathway analysis demonstrated that FDR-significant CpGs belong to genes overrepresented in metabolism-related pathways, such as adipose tissue development, regulation of insulin receptor signaling, and mammary gland fat development. These results contribute to a better understanding of the biological mechanisms underlying important physiological alterations and adaptations for pregnancy and lactation.",2019,Biology; Medicine,"list(name = ""Olena Gruzieva"", ids = ""6564665""); list(name = ""Simon Kebede Merid"", ids = ""2117432""); list(name = ""Su Chen"", ids = ""145074833""); list(name = ""Nandini Mukherjee"", ids = ""145199334""); list(name = ""Anna M Hedman"", ids = ""114427730""); list(name = ""Catarina Almqvist"", ids = ""4508278""); list(name = ""Ellika G Andolf"", ids = ""5898074""); list(name = ""Yu Jiang"", ids = ""40409290""); list(name = ""Juha Kere"", ids = ""145991916""); list(name = ""Annika Scheynius"", ids = ""7010150""); list(name = ""Cilla SÃ¶derhÃ¤ll"", ids = ""8480091""); list(name = ""V Ullemar"", ids = ""8512867""); list(name = ""Wilfried J J Karmaus"", ids = ""1822075""); list(name = ""Erik MelÃ©n"", ids = ""46483881""); list(name = ""Syed Hasan Arshad"", ids = ""2419927""); list(name = ""GÃ¶ran Pershagen"", ids = ""3594026"")",,eecae05a5a39eadeab991059aa9bcd04e5c2ec08; c051f2ec35716226d3176b8689b329f671407049; b5c944e5d11a89b811d1b282c33ff558d1261e73; cb813dfc48247d0b65f1cb1084a5b4bccf6f3de8; 33150d7d001f163a4c69c472a621fc5baa977789; 2989ef044b6c46e9824b14d0467aedb7eb5e2934; 4f984df0ae4411e0b395d52b1734b06e92864e82; 71964d5c7e7d89b5edce4b6874fa9a80a843bc9b; 217bc8c1add81a28d606e7d3328f69239d47b155; 5da04cbc5d6752e83c72cd3c521072a5b1bd1b9c; 767dc21a322d744118985d37eb718579308f6af3; 4e8aa3c89ea97e06b04e69548b248254e4c7fc1b; 4f6826be6cf58e4f3ae727d961ae8f9b6f48f510; 0f087aee017386ed9e8ece16fcae6ffec5d0ffae; 68af4173e5ed53954db5e053bf39c25a50752f2a; fec5682fc6dab1e470d582e8622b9a3b342ded5e; 17b14f75c3e0b65ed79e4d890a4394fec0368ea7; 392a34dc7cc38f4348d83191130c85dbca8fe2ab; f7c69abce4fa1710858a57fb988bd34d20f61075; e0f9da403806076908df7e31e6a42a0ee031f106; 3340d076a44177a630f1d23a4b9843b3971b4e1e; 917349f4d254e16d294840e2bafcd238f8330506; 9369882b97906ce9295ceb9932995c05d28f7090; e58dc112a095f29acac13bbffba1511aeaa4ad5e; b7ad028fbe0b464636066e95bcef3c1478de5398; 0a3c0bdbcd198b40ebcad0f5928c25f1d863ccc3; 81beb8acad80ee6f475c7fec3616ced27c943750; ffc45be7c138c18893106e053238a609f2c1c5da; ee5d339fffddcd616ca8c13a28f2eb415d33bd09; 6a3be94bf2cfe45bc81729b262d5001e5edc6cf3; 520e35ebd6e192e877cf467482c9682f7ac7362c; 87a775279bdd43847ca692d4258e306052250088; 7e7e790b2f9b2772cb7ce5ddab8dab8c635a1b8b; c99f479766a5d5cd7e7c2befde057039e6d8669f; 682d1c2ff4b022c82a733b3875c313316d1390d2; ae4c26e99bd41d9d29c390b993b4dfac9bc2eb11; 9a39e80d9bae8fb7b6b087c32e8357e2b9f101b7; 25e270f3838df9dcc3f01178e0ccc1ce80a8df67; 427eaafcd47b3abc620b953ff021f25925ff0e62; 9ea6542eba9f632308e26a50e2dcf47fa77dd432; 031ab46ae596950027895acac6dd198e6e12f931; 7f740304a2f05f9dc1a63fcb2a788a107e7dd7cb; ddcf02726fc22fe5e2882dc2cb788926dcecea4e; a11b64fe6d4323f260daf9f20af438e8428f7289; d6780662d62ce843992ea64f68c71fc50c1a2c37; fd868b7a7cf61e360464718eb3f766198bfc2a9d; 7e44e19a3688686d176fb58a8f825546b087a8e7,Epigenetics Insights,12,
abb79b031800acb821b037c98f37ac86d78538d3,Evaluations of FWER-controlling methods in multiple hypothesis testing,"Simultaneously testing a family of n null hypotheses can arise in many applications. A common problem in multiple hypothesis testing is to control Type-I error. The probability of at least one false rejection referred to as the familywise error rate (FWER) is one of the earliest error rate measures. Many FWER-controlling procedures have been proposed. The ability to control the FWER and achieve higher power is often used to evaluate the performance of a controlling procedure. However, when testing multiple hypotheses, FWER and power are not sufficient for evaluating controlling procedureâ€™s performance. Furthermore, the performance of a controlling procedure is also governed by experimental parameters such as the number of hypotheses, sample size, the number of true null hypotheses and data structure. This paper evaluates, under various experimental settings, the performance of some FWER-controlling procedures in terms of five indices, the FWER, the false discovery rate, the false non-discovery rate, the sensitivity and the specificity. The results can provide guidance on how to select an appropriate FWER-controlling procedure to meet a studyâ€™s objective.",2010,Mathematics,"list(name = ""Yi-Ting Hwang"", ids = ""2223332""); list(name = ""Jia-Jung Lai"", ids = ""120611955""); list(name = ""Shyh-Tyan Ou"", ids = ""3134493"")",1cf4ebb9b594ebd2084d11a804dc9c563a81c62c; 2d98efbb714ded221d4e7a380b1e728ec65fa900; 6b739c6e0680f42a8bb4050638d3319eecf8c4d9; 628f62241eb3b9b99cc424095f55ed15f98c5478,ab72b4eeafc6db949db8424fb39585bb2d5d2c6f; f3ee60244046dd027e3dab3cbbf0e7fce456c2fc; 6946b51f61c89d04885392be786a9606ca7be330; e829ab6b80ea65febb23264e44711e51304b1ed3; c2d083810b932969fc83aed798b0385599e5152a; 15aea778d28812167880acf003dfe7f0eafa1157; 4c66d26cb628bb125200be5102280872e5cc3c29; eb80fe9cffb178271c4e52acc5d3b73d6c9e7dc5; eed9e9bb926c3aa3332026ea00615c75bfdc4e22; fcef2258a963f3d3984a486185ddc4349c43aa35; 2356da239d3827bdea639c1b012edb0022d8f203; 6d2ee94678be64c1eba2c87f5da237342de49680; a582005a1a537dcb882e2838ce9c39b5a7206182; b0ebbcf713b3ddf3f94325bc58dc39ff76fdc412; 3c046c8225767e8c903196f10ac4611ba005d2d1; 0b244cfd7b84899bbbdf4ba6c0ed5f5217bda0a1; 3d2fa885a599c52991528309ca309697e39592f6; 7518f651bc962ac7514aba43969e553908da3f6e; 0514c2895a30b47b7c0449ddc87c5f6b7e4f1556; f4890345d1f0547606508185cf65d49613fbd423,Journal of Applied Statistics,37,1681 - 1694
