id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
2f317f9f0532a41ff7380423607e9528fab140db,Hit selection with false discovery rate control in genome-scale RNAi screens,"RNA interference (RNAi) is a modality in which small double-stranded RNA molecules (siRNAs) designed to lead to the degradation of specific mRNAs are introduced into cells or organisms. siRNA libraries have been developed in which siRNAs targeting virtually every gene in the human genome are designed, synthesized and are presented for introduction into cells by transfection in a microtiter plate array. These siRNAs can then be transfected into cells using high-throughput screening (HTS) methodologies. The goal of RNAi HTS is to identify a set of siRNAs that inhibit or activate defined cellular phenotypes. The commonly used analysis methods including median +/- kMAD have issues about error rates in multiple hypothesis testing and plate-wise versus experiment-wise analysis. We propose a methodology based on a Bayesian framework to address these issues. Our approach allows for sharing of information across plates in a plate-wise analysis, which obviates the need for choosing either a plate-wise or experimental-wise analysis. The proposed approach incorporates information from reliable controls to achieve a higher power and a balance between the contribution from the samples and control wells. Our approach provides false discovery rate (FDR) control to address multiple testing issues and it is robust to outliers.",2008,Biology; Medicine,"list(name = ""Xiaohua Douglas Zhang"", ids = ""40241127""); list(name = ""Pei Fen Kuan"", ids = ""34864653""); list(name = ""Marc Ferrer"", ids = ""144585745""); list(name = ""Xiaohua Shu"", ids = ""48207236""); list(name = ""Yingxue Cathy Liu"", ids = ""46398338""); list(name = ""Adam Gates"", ids = ""47544661""); list(name = ""Priya Kunapuli"", ids = ""4105266""); list(name = ""Erica M. Stec"", ids = ""50372319""); list(name = ""Min Xu"", ids = ""49235395""); list(name = ""Shane D. Marine"", ids = ""2545016""); list(name = ""Daniel J. Holder"", ids = ""2941673""); list(name = ""Berta Strulovici"", ids = ""34845886""); list(name = ""Joseph F. Heyse"", ids = ""3249310""); list(name = ""Amy S. Espeseth"", ids = ""2174377"")",af893d0ff0ebdde2e01ac5b893632070bf401ef2; 91dd8953063cb1d9ef21a63bcdb06fd28623cc2f; 28c618bdf2e1df46ba1f165c91e437e93e6f8dca; 46fe7824f5935931902785ab3c3ff8d6519f373d; 7050d7b66397b97400f8687ca4c25093955dcf3c; a56916ddc5198cb6b4ac5bcbe610a7c044dca12c; 2c362a8ccdfcde894365229d0dcd89121d5e94df; b394fcc53027167fb1f633ffbddc12e71a80004e; 7bb6761ce81157c1eab41bcaaf06fe2c6a86407d; 1c62226651d4a3af4dbdc66aff8c55ca194bc8c7; 84693b7c8d4ef8c701f9542974963eeeb4c2a033; 14037020860f74c5e4e433b43048649d60b8acdd; 4deb870a3019abbf085cc97a40302047b326c89c; 57c36dcc247f73ad2d18da2a7dff4e4349ea96d9; e6d8669bfadcb5a58d8f782b43ce9a9213814fd9; 481d184bbb086593cca92c9bb5f2084d4a2fc47d; f023095c368e3ab4d4cc4a9d19df236dfcbb7d48; 2183f5e522e58806450db803cabe49e265b4ce72; a15b7bce651c7abc55f7cc090480eaa8ba378ba5; bf319363cc696c1b78da7d892bf8e6fdbbbaee48,917d22aa0b7246f701d4022c471274effce9765e; c7b7027659ffe67670d41a5a73b7eece8f0ff493; 8931cbe4d2ecfbb97b502de38fa869762bb935c0; 6edd74591d1ed9101f1f49768ad99b8151087ee3; 45b344dd2b885ed48dee95d99e6b4bc5c35eba68; c15d49ed38e2cd3a91643a15e4aa3e34ab94ecaa; 44576d14cda1f81271cd2ad0915b8d582704f016; ba3473e37235104a1d055abef81bbda4766066b9; 4c4fe737181225a848fb721052bab8f052781c08; fd7071e24975a3e9c41b19452c6078f0d4807564; 9813a9c02d236cd3d56a82ccff86c7171421d011; a98c6066f40ee0225333712a45cdf26a617fff95; 2784a37badb7389ebfdb7f65652d43bc33b7cd0b; 4b3e5ed345f3c36a9c41d045eec91de0e77388f2; add890b7052394bf3de2afa4f203964ac7181411; 1e319a79d6e43ebd2466fe7453efb471a0dbe152; a0fe3a5944536cdcc2c0b000acba915ed3cc407e; fcef2258a963f3d3984a486185ddc4349c43aa35; 9f13bcb1b644ee861e02c1046c04c197ad809f3f; b63c24f101b0ac2de65c509163562e75ea4270dc; cc93eda35ee1a3523e3b30c1a1e5bddd3c32ac56; 30a8dd867a0fba0f69ea5151647062754f0ecbf7; 5e0a92a88b19e4627afef88e2e4dd10d639d2380; 44c1207a7868f0a36e6a4240367b83c4d3691a23; 6095184352b8a1a7df0198c192e0193c8f7c75ca; 8a45d1eb5c6fa816b58d59309c46511ab4d17436; 8a2b9eac4e36e5f62a59f118c7bfc1ed9763b59c; 823a299aaa240625760a3d0b88214383446eacbb; 821c6660965ab4925d49aebffb40fd831b23a3f6; fe71d90cf6247d1edfd75e4635c51a30f342d09e,Nucleic Acids Research,36,4667 - 4679
97c1e2e8c4ccda3fbe013b17bbece4da698300b2,Transcriptome Analysis of Epithelioma Papulosum Cyprini Cells Infected by Reovirus Isolated from Allogynogenetic Silver Crucian Carp,"The present study aimed to identify differentially expressed genes (DEGs) and major signal transduction pathways that were related to the immune response of epithelioma papulosum cyprinid (EPC) cells to reoviruses isolated from allogynogenetic silver crucian carp. The study also lays a theoretical foundation for the pathogenesis and immunity of the reovirus, which is helpful to the breeding of cyprinids fish. Reovirus infected and uninfected EPC cells were analyzed by using a new-generation high-throughput sequencing technology. DEGs were identified, annotated, and classified, and the signal pathways involved in the response to reovirus infection were identified by using bioinformatics tool. The data were assembled into 92,101 contigs with an average length of 835.24 bp and an N50 value of 1432 nt. Differential expression analysis of all the genes identified 3316 DEGs at a false discovery rate (FDR) of <0.01 and a fold-change of â‰¥3, of which 1691 were upregulated genes, 1625 were downregulated, and about 305 were immune-related genes. Gene Ontology (GO) enrichment analysis resulted in the annotation of 3941 GO terms, including 2719 biological processes (37,810 unigenes), 376 cell components (7943 unigenes), and 846 molecular functions (11,750 unigenes). KEGG metabolic pathway analysis matched the DEGs from pre-and post-infection EPC cells to 193 pathways, of which 35 were immune-related, including the Toll-like receptor, cytokine-cytokine receptor interaction, and the JAK-STAT signaling pathways.",2018,Biology; Medicine,"list(name = ""Cui-Yu Ba"", ids = ""48080908""); list(name = ""Xiao-Yan Du"", ids = ""50015852""); list(name = ""Peijun Zhang"", ids = ""50264852""); list(name = ""Ping Chen"", ids = ""46468648""); list(name = ""Ya-nan Cai"", ids = ""3293039""); list(name = ""Yuehong Li"", ids = ""47002505"")",,7deeea56bc74c6d4f3be66f99fc89689aaae38cc; 1d1ac82e26771cf16c6c59f3d0ded625efb8dc17; 747760bbc8f5b539fedba21619f17761485db2da; 659408b243cec55de8d0a3bc51b81173007aa89b; 964404598b566ba2aea0c098199901d3092496ff; b473df03eaf6a2f09733692916c3aa6771624a64; 7ec301ab21abb290a42a56fa6c3718be2a27e295; acba0f199329095c712234d29d9e0dfcbda63e9f; 253fba2a2b4060c4adf47f625764182e67420334; 5b486fb44c868fe6718b5d871955f60836db3850; 8a8babcd688b82323b9da4f6c06a413494cc4bbb; 72e2a9c6937c9a99cb65db0e8c57f2852213e54b; 2615097c06a257afc7b488147995feea06e242f3; a5bf02902402d6c7b3c3791d01cd4c621d390547; 6f469ec0a2fef6fd65309a02cc931026177ddfb2; 3af364c2b527024a2502f002455c54f582140ba3; 5470f5d884c606e806dad4577783ef71567f9bb6; ef117c95b92b68b751143155022a5c1a600afe5c; 4667ad4302254f67ef8c831ede8e4cd8d0709715; 5dfdee1a2ae5e3c0198ed6bacf73d318e35a2f40; 2d0ce334eab8d01b2b3f7a7f8cfbb892a4273a7d; 96b2e7b012bd4fbd4d56c899ef447ebdd8246950; a2f71b2d0edda572f310d95fe547ff1f51e68d55; 78ce0c149860363bbbe34306c75a4454ad23828d; 0d28f6e79581f7b0c28e05eb3d3ad428cc95204d; 9118f8edaeff93a2cb2a4a9a7d93a6669db5d360; 62f5ffb09a4c9543509c38f005b9c6eb308c6974; 955fe5b0eb5e9fefab7bf21dede20e1285dca410; f58f995e8cf0068e72543a6960caf920491b69d5; 788b43b7c62b497cf69b31544c6f81c6f4856d42; a36b70ce62752f1fbf96961f126dbb0618685b69; 825f8fd395d5951cb1ec493d706e1541ec159009; 447bf5edc72aa9b8c96f841ff11e8f47e89d2ec4; ec3d71a2fdd01968a6dc638ee261715a0f118c1e; 6950f8c2e6fbd0fd9e02c78ff6b1baf6856113ec; 2d06dc6423ea938389f07b53a6ed5e73929342af; 92be58063ed22b79c7575b66176554732a38315b; 68da78c5d5d88a84899e1520eb4ab2e61489599c; d16c72ba11ba9ee16bc65ae6c2917a40541b36d0; 0e2fe165dc627220cc711e1e03b8bea599112884; 0141c5e6f271f98722904c30d3ae9fd348bd7204; 559dd958ab2613eef452c7d12949bd528f52b043; a411f6a0e6473137ac1a538f7cee65722fa3584f; cc3dfc835ce68ed51a5477fe33d272b4e77800fd,Viruses,10,
e6828d53eef9206558c45fdae57c7e699fdd706c,Relative Abundance of Transcripts ( ) : Identifying RATs differential isoform abundance from RNA-seq,"The biological importance of changes in RNA expression is reflected by the wide variety of tools available to characterise these changes from RNA-seq data. Several tools exist for detecting differential transcript isoform usage (DTU) from aligned or assembled RNA-seq data, but few exist for DTU detection from alignment-free RNA-seq quantifications. We present the an R package that identifies DTU transcriptome-wide directly from RATs, transcript abundance estimates. is unique in applying bootstrapping RATs to estimate the reliability of detected DTU events and shows good performance at all replication levels (median false positive fraction < 0.05). We compare to two existing DTU tools, & using RATs DRIM-Seq SUPPA2, two publicly available simulated RNA-seq datasets and a published human RNA-seq dataset, in which 248 genes have been previously identified as displaying significant DTU. RATs with default threshold values on the simulated Human data has a sensitivity of 0.55, a Matthews correlation coefficient of 0.71 and a false discovery rate (FDR) of 0.04, outperforming both other tools. Applying the same thresholds for results in a SUPPA2 higher sensitivity (0.61) but poorer FDR performance (0.33). RATs and DRIM-seq use different methods for measuring DTU effect-sizes complicating the comparison of results between these tools, however, for a likelihood-ratio threshold of 30, has similar FDR performance to DRIM-Seq (0.06), but worse sensitivity (0.47). These differences persist for the RATs simulated drosophila dataset. On the published human RNA-seq dataset the greatest agreement between the tools tested is 53%, observed between and . The bootstrapping quality filter in is responsible RATs SUPPA2 RATs for removing the majority of DTU events called by that are not SUPPA2 reported by . All methods, including the previously published RATs qRT-PCR of three of the 248 detected DTU events, were found to be sensitive to annotation differences between Ensembl v60 and v87. 1 1 2-4 1",2019,,"list(name = ""John Barton"", ids = ""119721000""); list(name = ""Schurch"", ids = list())",,d25075134d79c75d68f6164614c21f70a4f4f916,,,
7b0e47ed35ac3ef71eedde303c87bdcb97832070,Hunting for genes with longitudinal phenotype data using Stata,"Project Heartbeat! was a longitudinal study of metabolic and morphological changes in adolescents aged 8Ã¢â‚¬â€œ18 years and was conducted in the 1990s. A study is currently being conducted to consider the relationship between a collection of phenotypes (including BMI, blood pressure, and blood lipids) and a panel of 1,500 candidate SNPs (single nucleotide polymorphisms). Traditional genetics software such as PLINK and HelixTree lacks the ability to model longitudinal phenotype data. This talk will describe the use of Stata for a longitudinal genetic association study from the early stages of data checking (allele frequencies and Hardy-Weinberg equilibrium), modeling of individual SNPs, the use of false discovery rates to control for the large number of comparisons, exporting and importing data through PHASE for haplotype reconstruction, selection of tagSNPs in Stata, and the analysis of haplotypes. We will also discuss strategies for scaling up to an Illumina 100k SNP chip using Stata. All SNP and gene names will be de-identified, because this is a work in progress.",2010,Biology,"list(name = ""Chuck Huber"", ids = ""88368671""); list(name = ""Michael Hallman"", ids = ""82001860""); list(name = ""Ron Harrist"", ids = ""122066004""); list(name = ""Victoria C. Friedel"", ids = ""6969617""); list(name = ""MÃ©lissa Richard"", ids = ""145692248""); list(name = ""Huandong Sun"", ids = ""48728898"")",,,,,
cfcb17a917003834336ce212ca228960e670aed6,Elevated expression of S100A8 and S100A9 correlates with resistance to the BCL-2 inhibitor venetoclax in AML,"The selective B-cell lymphoma/leukemia 2 (BCL-2) protein antagonist venetoclax (ABT-199) is an effective treatment for elderly unfit acute myeloid leukemia (AML) patients, particularly in combination with low-dose cytarabine or a hypomethylating agent [1]. Nevertheless, not all AML patients respond to venetoclax-based therapy and many responding patients eventually become resistant. The identification of molecular indicators of venetoclax sensitivity and primary resistance is therefore important to distinguish patients who would benefit from venetoclax-based therapy, monitor resistance to treatment, and design novel combinatorial therapies that can overcome resistance. Besides expression levels of anti-apoptotic BCL-2 family members, very little is known about the determinants of venetoclax sensitivity and resistance [2, 3]. Studies suggest that AML patients with a mutation to IDH1/2, SRSF2, or ZRSR2 are likely to respond to venetoclax [4â€“6], while patients with a mutation to the protein tyrosine phosphatase PTPN11 or an internal tandem duplication to FLT3 are likely to be resistant [6]. Several preclinical studies have investigated promising combinations to overcome venetoclax resistance in AML, including inhibition of MCL-1 [7], Janus-activated kinase 1/2 (JAK1/2) [8], and cyclin-dependent kinases (CDKs) [9]. In this study, we aimed to identify molecular indicators for primary resistance to venetoclax and potential combination therapies to sensitize AML cells to venetoclax treatment. Based on RNA sequence-derived gene expression profiles and ex vivo drug sensitivity data of AML patient cells (n= 32), linear regression analysis revealed 601 genes significantly associated with venetoclax response (false discovery rate (FDR) <0.05). Out of these genes, 58.1% (349/601) were negatively associated and 41.9% (252/601) positively associated with venetoclax response. The positively associated genes included five HOX family genes, namely, HOXB5, HOXB6, HOXB7, HOXB8, and HOXB9, in line with our previous findings [5]. In contrast, a subcluster of 29 genes had a strong negative association with venetoclax response (Fig. 1). Among these genes were three S100 family genes, S100A6, S100A8, and S100A9 (FDR <0.05, Supplementary Table S1). Interestingly, S100A8 expression is known to be a poor prognostic indicator in AML and elevated expression of the heterodimer S100A8/ S100A9 was previously reported to cause glucocorticoid resistance in MLL rearranged infant acute lymphoid leukemia cells [10]. Moreover, S100A8 and S100A9 are known to induce inflammatory responses and the production of pro-inflammatory cytokines [11]. Intriguingly, pathway analysis showed involvement of many venetoclax resistance-associated genes with immune system and inflammation-related responses (Supplementary Fig. S1 and Supplementary Table S2). To follow-up on these findings, we investigated the association of gene expression and drug response with somatic nonsynonymous mutations. A cooccurrence of venetoclax resistance with S100A8 and S100A9 overexpression and TET2 mutations (P < 0.05, Supplementary Fig. S2) was observed. Interestingly, TET2 mutations have been connected with chemokine production and activation of inflammatory pathways [12], indicating These authors contributed equally: Riikka Karjalainen, Minxia Liu",2019,Medicine; Biology,"list(name = ""Riikka Karjalainen"", ids = ""39955465""); list(name = ""Minxia Liu"", ids = ""49354267""); list(name = ""Ashwini Kumar"", ids = ""47311164""); list(name = ""Liye He"", ids = ""3150986""); list(name = ""Disha Malani"", ids = ""3200678""); list(name = ""Alun Parsons"", ids = ""48901595""); list(name = ""Mika Kontro"", ids = ""3781270""); list(name = ""Olli Kallioniemi"", ids = ""1793465""); list(name = ""Kimmo Porkka"", ids = ""46701433""); list(name = ""Caroline A Heckman"", ids = ""15721458"")",,26cab3ef35b9d02b3e6b911c8c7da169b6fecb09; 74a63fc3c9a2dfe3de807d7ac010096e570412fe; 07fb5119e6083e3f13cdee5755f5a5ca6ace6c37; 350b0c951064a3c4be727e2cff2ecb7f94a23f68; 7b2787d653d6e1f87236335ecba571fa84c13844; b2fc5e2c5a8f471fbf4d00f2b6b5291df4486080; 2e848fedd7e2bac8f2e5ad305dae80154e3f1ae1; 29b92df9e158ce43d31975066ab19278df4ceb18; fae47417ce39ded752121d94847e1c58b8e23c0e; 59e2f196fab6c1fa73c30580b357b447c1eb920f; 5ca9d823e4decc6d58ef198920a55ae481f8cc46; 0eb46c01c730fb47650c443366e32ba67d6da53e; fbab6c86a96ea59c83ede884ddbadfea9636f645; afe663c963c8abed454b4e062f4111b3df271377; 55bb5b1576c3cb93f720a1eeba4a55818bf0d1ed,Leukemia,,1-5
6516030c8264558d4a986d5ecc4c5ff1ef0569d6,Evaluation of Laplace distribution-based ANOVA models applied to microarray data,"In a microarray experiment, intensity measurements tend to vary due to various systematic and random effects, which enter at the different stages of the measurement process. Common test statistics do not take these effects into account. An alternative is to use, for example, ANOVA models. In many cases, we can, however, not make the assumption of normally distributed error terms. Purdom and Holmes [6] have concluded that the distribution of microarray intensity measurements can often be better approximated by a Laplace distribution. In this paper, we consider the analysis of microarray data by using ANOVA models under the assumption of Laplace-distributed error terms. We explain the methodology and discuss problems related to fitting of this type of models. In addition to evaluating the models using several real-life microarray experiments, we conduct a simulation study to investigate different aspects of the models in detail. We find that, while the normal model is less sensitive to model misspecifications, the Laplace model has more power when the data are truly Laplace distributed. However, in the latter situation, neither of the models is able to control the false discovery rate at the pre-specified significance level. This problem is most likely related to sample size issues.",2011,Mathematics,"list(name = ""Suzy van Sanden"", ids = ""46467006""); list(name = ""Tomasz Burzykowski"", ids = ""2156847"")",989f510fcd70f357887c058abc1b008cfb57643a,191948a5fe8a66b60b817e8e8fdf32adc13b5241; fcef2258a963f3d3984a486185ddc4349c43aa35; ccea618f9a2851e33398de395c4fc27d2ef982aa; b9666dfce48ea18ef9676297dcc6cb62a85fefde; bdb94a04d1deb3aaf012dc85dfd13ec5ebd52516; 541bc6421a66f4f1fcfb90e1c33c0a67ebc3f639; 56cf601e3185df2d5d025db1c1fd25c0c19a1fcb; a359e99041b6193059fdc6831ecb75c7794a50e9; 90bb0192c8a48b379fa0061385914d48dcd6bc32; 4b6835c8aa28eb6669e9043c7d778efeed918eb0; 21c41fcec6ac8a7f55c539ac199247f200633753; ae2118598c88a81d0bafcdc2d9706ff17944c307; 65c4f601132902530ff0217b21e321e9c7e7812a; e6be476aadc79b62fe343dde13cd9a3a6b734ff4; e7b9bb433eb30eae9bbec7d4ae97903a6718c083; 19a1603edbb0f976e974bccd9781d05c6888217e,Journal of Applied Statistics,38,937 - 950
4472934090f892107cefedb2f39af7393ab0b960,Selected human leukocyte antigen class II polymorphisms and risk of adult glioma,"Few studies have examined the relationship between human leukocyte antigen (HLA) polymorphisms and adult glioma, particularly at class II loci. We evaluated the association between selected HLA class II polymorphisms and adult glioma in a large, hospital-based case-control study, using unconditional logistic regression. DQB1 06 (OR=1.67, 95% CI=1.17-2.39) and DRB1 13 (OR=1.69, 95% CI=1.08-2.64) alleles were associated with an increased risk of glioma, while the DQB1 05 allele showed an inverse association (OR=0.63, 95% CI=0.43-0.93). These results, which were of borderline significance once controlled for the false discovery rate, suggest a potential role for the DQB1 06, DQB1 05, and DRB1 13 alleles in glioma susceptibility.",2011,Medicine; Biology,"list(name = ""Bryan A Bassig"", ids = ""6660066""); list(name = ""Peter D. Inskip"", ids = ""6998500""); list(name = ""Laurie A. Burdette"", ids = ""4485202""); list(name = ""William R. Shapiro"", ids = ""1884556""); list(name = ""Alina V. Brenner"", ids = ""40049228"")",59251898e8ae9d48c8390f3fe89b664cabf6d72f; 7c3183ec0bc689ebd901816e6eb919a2c3cc3a34; ad354d0203c51cd7f6476d43411084e9b815e631,,Journal of Neuroimmunology,233,185-191
3bd31202f6e5a62373b4744dc0e91535908bf8df,Testing Differential Networks with Applications to Detecting Gene-by-Gene Interactions.,"Model organisms and human studies have led to increasing empirical evidence that interactions among genes contribute broadly to genetic variation of complex traits. In the presence of gene-by-gene interactions, the dimensionality of the feature space becomes extremely high relative to the sample size. This imposes a significant methodological challenge in identifying gene-by-gene interactions. In the present paper, through a Gaussian graphical model framework, we translate the problem of identifying gene-by-gene interactions associated with a binary trait D into an inference problem on the difference of two high-dimensional precision matrices, which summarize the conditional dependence network structures of the genes. We propose a procedure for testing the differential network globally that is particularly powerful against sparse alternatives. In addition, a multiple testing procedure with false discovery rate control is developed to infer the specific structure of the differential network. Theoretical justification is provided to ensure the validity of the proposed tests and optimality results are derived under sparsity assumptions. A simulation study demonstrates that the proposed tests maintain the desired error rates under the null and have good power under the alternative. The methods are applied to a breast cancer gene expression study.",2015,Mathematics; Medicine,"list(name = ""Yin Xia"", ids = ""49289914""); list(name = ""Tianxi Cai"", ids = ""2271618""); list(name = ""Tengfei Cai"", ids = ""49282956"")",28ba70019c019e32a0abbab0c6c39fc64335db36; db11f38803b33241e227c832ea14ef77f95e8add; b5325b3db14b0f39efb8009864d78b8c51856004; 3457428e6fd6c6a093aa0675a7354c59ed44e606; 9ac63d0c044df09211dfd178d4a587523861d398; 0ce32409dc46707077d0febe1bab8a20bc9be4e8; 481903dcf077dc5c7a80790e4c2b3401373db3a5; d8f8ffc12f6acea191343fb440da87ab037209d7; 8da19d13f73898f70e7a284dba7ef240ad720e79; 3f4558a664773ae7b05245f7860bf20b863e5b1d; 20a8f0417c346b7e04aaf2d6fd239f8c10c97805; 8fcf82a9f9bec00852d8d9fc5f9753811cfa3b4d; c558db26fcd4ea18d07a6a67203f6bf7b88b7cdb; 6de25f28f84c031d066466e04576b7038b85a403; 9165b85d73188bd8d29ac1a47d8142c727ebcb92; 20df179ac839b14f112c2337240bed675bb1b6f3; 63a200655b2ab48abbfda245f2d6861b607bd175; 910b1157d35abd094963db32afc57d6f3bb6e6c1; 3091b9eabbd63840c738a23cc9ce07ef19631a05; 0c06505aa991c5db9bea3c315bdd42999a41124a; 72d2c6e05896a777064e9832eaa6feb702ff0bf8; e576415557f8fa16205b682eef79bd63e258af74; 703a443cf6f695ebf4a85ee15439275bd1c83db2,26a686f9d22d0ce475efd8cd9a7682b94414b834; b8e37c1f4d5a1338f3d04aa9e2fb9551b0b05234; 651e567ed3dc9ec50f5b92d2ebad6c0106623a92; e79074ae462caf73fa7b506562d779afbcb1f70d; 14cdc68fa5caae23722b2113161071a1fe87dff4; 0aa49f621eaf16004b6ab31a9a4eab5a29a693f7; 88c16d834b68de0fef473b9481c76dbb8850ed5e; b744f51e887f9841c049d333a84d8f0e09b43a8b; 740f1e43c7a2c172b209cadb59e62692c90c0eda; 9ecae668ad78e5ab6ef099808fea219f815cf5c4; 133e1c15ecf6bf3374d58bef2fc3a425d76eb03c; 1b37279dce5ca9606cbf62a1daf2cbc4dfecc339; 8bf6c7eef879565d2416a730e26c24536bf25a34; ecca1add4034b023048bef6277bd49326224f7d8; 62269cfcfd08541926d78a5c5a0d703b26e189c1; e976777c90f78878872da5e481182871cf2c35ad; 8d0cf8974fdb6e31c3c4a3f39b00fae02b0e928a; ef1bf316ce572888268aba556d8534768e8c816a; e4f8536b067127e5269316832a4733def51c399a; eb6b37554c187d256ded1608d8266bc6fbbea401; d5fb6e3eb7dead10b04d85bb395681d479b15a33; a8ce97017c6dc7d187aef5da4c934ed5c259480b; 75e72acbd9c14b177872473c1883c2dbe84daa8e; 927271c4cd46a3f748fbd4fd725ad028d25fb74d; e539e3197c95a83fa4f9e11efe168a5e86c46583; 8f324fdcbcee2756aa76d4b33979bda8c5adcab5; f3c0ad0efa1e2d6447f9e200179d3c6aa33df981; 97a3dad39601246bb779eaecf178564d986cfe55; 460697f4d329c1b0dc88a8da7652b1f02ae6312d; 4ce78588075e870a8726f19b31012ebf8491fe48; 211ee67f6f546ede6cbf9f9cb35a31435cb83605; 4958de5901f207aaadf20a3dff294926114858fa; e3abc33685260b717d4ec73df312b115a0b865d7; f44135d951fd87faeee70c1507ead99072ee3b14; 6763d70405a65b33e1c605c07a13580f9d9d9d86; ccab71dd27f5346f481c595bf84d39468e0176ad; 3522c23d90a28dce8298c79881927fae53d420a9; 3107276a535d17a3fb33f4af4df0f5b82296e85a; cb3efcd5de509f156420976977187a6311d12b6c; 0ddf2646929ce22bb189ef0e6232fcea4e5404c2,Biometrika,102 2,"
          247-266
        "
226eae820c0224163256f67e6af337303972bae8,Cerebrospinal Fluid and MRI Biomarkers in Neurodegenerative Diseases: A Retrospective Memory Clinic-Based Study.,"BACKGROUND
Cerebrospinal fluid (CSF) and magnetic resonance imaging (MRI) biomarkers of neurodegenerative diseases are relatively sensitive and specific in highly curated research cohorts, but proper validation for clinical use is mostly missing.


OBJECTIVE
We studied these biomarkers in a novel memory clinic cohort with a variety of different neurodegenerative diseases.


METHODS
This study consisted of 191 patients with subjective or objective cognitive impairment who underwent neurological, CSF biomarker (AÎ²42, p-tau, and tau) and T1-weighted MRI examinations at Kuopio University Hospital. We assessed CSF and imaging biomarkers, including structural MRI focused on volumetric and cortical thickness analyses, across groups stratified based on different clinical diagnoses, including Alzheimer's disease (AD), frontotemporal dementia, dementia with Lewy bodies, Parkinson's disease, vascular dementia, and mild cognitive impairment (MCI), and subjects with no evidence of neurodegenerative disease underlying the cognitive symptoms. Imaging biomarkers were also studied by profiling subjects according to the novel amyloid, tau, and, neurodegeneration (AT(N)) classification.


RESULTS
Numerous imaging variables differed by clinical diagnosis, including hippocampal, amygdalar and inferior lateral ventricular volumes and entorhinal, lingual, inferior parietal and isthmus cingulate cortical thicknesses, at a false discovery rate (FDR)-corrected threshold for significance (analysis of covariance; pâ€Š<â€Š0.005). In volumetric comparisons by AT(N) profile, hippocampal volume significantly differed (pâ€Š<â€Š0.001) between patients with normal AD biomarkers and patients with amyloid pathology.


CONCLUSION
Our analysis suggests that CSF and MRI biomarkers function well also in clinical practice across multiple clinical diagnostic groups in addition to AD, MCI, and cognitively normal groups.",2020,Medicine,"list(name = ""Aku Kaipainen"", ids = ""52149341""); list(name = ""Olli JÃ¤Ã¤skelÃ¤inen"", ids = ""2893599""); list(name = ""Yawu Liu"", ids = ""2675350""); list(name = ""Fanni Haapalinna"", ids = ""4231734""); list(name = ""Niko NykÃ¤nen"", ids = ""103583351""); list(name = ""Ritva L. Vanninen"", ids = ""50379056""); list(name = ""Anne Maria Koivisto"", ids = ""2757391""); list(name = ""Valtteri Julkunen"", ids = ""2588381""); list(name = ""Anne Marja Remes"", ids = ""5032815""); list(name = ""Sanna-Kaisa Herukka"", ids = ""115299891"")",,,Journal of Alzheimer's disease : JAD,,
4311371a38a2cc54f4b19b45f15e951d725544cc,Optimal Sufficient Statistics for Parametric and Non-Parametric Multiple Simultaneous Hypothesis Testing,"In multiple simultaneous hypothesis testing (MSHT), a significance thresholding function as a scalar statistic can be designed in an adaptive manner by sharing information among many tests performed simultaneously. By using such an adapted statistic, MSHT has greater detection power than tests using simple individual statistics. To systematically obtain an optimal thresholding function that maximizes the detection power in MSHT, Storey (2007) proposed a theoretical framework called the optimal discovery procedure (ODP). He also proposed an empirical estimation of the ODP thresholding function for a parametric MSHT that presupposes parametric forms of the null and alternative likelihood functions. Empirical Bayesian testing (Efron et al. 2001), which is based on a non-parametric treatment of arbitrary test statistics, has sometimes exhibited comparable power to the ODP. These two MSHT frameworks appear to be closely related but, because of differences in their approach (frequentist vs. Bayesian), the relationship is not well understood.We present the new concept of an optimal sufficient statistic that links the ODP and empirical Bayesian frameworks, and we show that the local false discovery rate based on the empirical Bayes can be an optimal thresholding function if a certain condition holds. We lay out exhaustive sets of presumptions to achieve optimal thresholding functions and show that, if an optimal thresholding function is derived for a parametric MSHT problem, it is still optimal for a more general and broader range of MSHT problems defined in a non- or semi-parametric way. A guide to designing optimal thresholding functions for general MSHT problems is thus provided by our study.",2009,,"list(name = ""Shigeyuki Oba"", ids = ""38809507""); list(name = ""Shin Ishii"", ids = ""145516720"")",,eab669a51f7a7321092998cc79150d306d708647; 58352bfc164b8b4c51d911ba648865ffd613542f; 21c41fcec6ac8a7f55c539ac199247f200633753; 758b7d38db3a12cf1e00c399bd4ad88926d1007e; fd4b45dcbdca97567ef0b0a085824a5044d884d4; fce009e245d2af43003c7bf7dd34d4ecd0476a05; c0a1fb15f046e5c4017e14440cdc68eab4862d63; 98da9d46e4c442945bfd88db72be177e7a198fd3; b719662405c578178d82971e97ab852ff3e1db74; e03fcae87b049671f979106c215bd985475e3f7e; 68232dd7ebbcb8a58072be064b211f9a098508bb; 840c0cdb1f428d300cd7986d170da5f807b3d20d,The International Journal of Biostatistics,5,
